Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5,"Good mid-range Phone
  
",20.Jun.19,Yes,"Good mid-range phone with advanced camera algorithms from Google that produce beautiful pictures. Battery life is ok for being 3,000 mAh.",2
5,"Has headphone jack.
  
",22.Jun.19,Yes,It a hell of a bang for your buck.,2
5,"Surprised It's Worth 4 Times The Prie
  
",23.Jun.19,No,"OK, I got it for $200 on a T Mobile special price but it's worth 4 times the price. I migrated from a Samsung S7 Edge and am happy with the results. It is not as much of a step up in quality ""feel"" or display but it does have a better camera and battery life. I have nothing against my Samsung Edge and have kept it as a backup phone. The price was due to my trade in of a Samsung S6 phone.Dislikes, muting phone ring with power/volume button is hard to reverse and need to learn new menus.I like the camera of course but also the little things like the fingerprint reader on the back and Android Pay vs Samsung Pay. Just place your index finger on the back and your ready to pay! The little things and the price are big for me.",3
4,"Good pictures.
  
",29.Jun.19,Yes,"The best thing about this phone is its picture. Seems like the engineers have put a lot of effort into designing its camera-related features. Best value for the price paid. Very satisfied.Update: The screen protector simply does not stick to the screen, especially the tampered screen protector.",1
4,"good phone.
  
",4.Jul.19,Yes,good,0
5,"Good for the price
  
",8.Jul.19,Yes,The camera is good. The screen is good. The battery is good. It's just an overall good phone for the money.,2
5,"Amazing camera. Good enough phone.
  
",9.Jul.19,Yes,"Have been using this phone for a little over 3 weeks now and so far have not found it lacking. I deliberately left behind my camera (a Panasonic ZS-100) on my recent trip to Japan to see if it could take the place of a regular camera, and it did not disappoint. Night sight was especially a revelation-- I had results that rivaled a DSLR or mirrorless camera with a 1.8 prime lens wide open. Plus Google Maps and Translate were a godsend in navigating the subway system. I never felt lost as long as I had my Pixel. Battery life was decent, going as low as 25% after a full day using the camera and navigation apps. Always carried a powerbank just in case.",5
5,"Great Google product!
  
",9.Jul.19,Yes,I love this phone. Very nice phone. It's a finger print magnet. Great products.,2
5,"Best for the price
  
",11.Jul.19,Yes,"I dislike that is no place for sd card.I like that  phone will receive 3 upgrades of Android,good camera.",3
5,"It's Google
  
",11.Jul.19,Yes,Works as intended.a phoneLove the multidirectional charge cord,2
5,"Get this phone.
  
",12.Jul.19,Yes,Great phone that you can take to any supporting carrier.,2
5,"Way cooler than iPhone
  
",12.Jul.19,Yes,I have the 3a xl for over a month now and I cannot stop raving about the camera. The phone is very intuitive. Few of my friends switched from their iPhone to pixel.,3
3,"Good deal for Android fans
  
",14.Jul.19,No,"I really wanted to like the Pixel 3a - it's camera is amazing and truly unique at this price point, but you already knew that. Every reviewer is raving about it, battery life is adequate, screen is amazing and overall experience is quite pleasant. To me, coming from an iPhone 7, it's not much of an upgrade - I can get by with an older camera and LCD display, battery life is on par or better with standby. If you are asking yourself if you want/need this phone then that's the real question. Battery life is decent for Android, which isn't saying much and isn't really a selling point as others have mentioned - this is the phone the Pixel 3 should have been, but with better build quality. And if we're being honest, build quality does factor in, there is nothing sexy about this phone and isn't even understated enough to be charming, it's just bland. I'm not a power user, and will admit I much prefer IOS in favor of stable apps, great standby battery life/optimization, Siri belonging on the short bus, and GASP - iMessage. I applaud Google for such a great effort to bring back the cheap smart phone, I just wish it either tried harder to beat Apple or go their own way, but like most things Google, the end product is merely half baked.",9
5,"Great phone at reasonable price
  
",16.Jul.19,No,"The unlocked Pixel 3a is a great mid-range phone!  Just understand this is a mid-range phone and hence why the price is around $400, instead of $800-1,000+.  I originally bought the Moto G7 but wasn't thrilled with it due to sub-par battery life and no wifi-calling, so decided to return and spend an extra $100 for the Pixel 3a.  So far I'm totally thrilled with my 3a.  I like the smaller size, love that it has wifi-calling on Verizon and the battery gives me close to a full day with normal use.  The 3a also has much tighter reception (mobile and wifi), speeds are faster. Also the 3a has NFC which is a nice bonus.  Since I don't take many pictures I can't comment here but I understand the 3a has a great camera, if not the best, for those that care.  I wish it had better water protection but overall I easily rate it a 5 for the price.  The G7 was nice, but get the 3a if you can spare the extra $100.",2
5,"Pefect size phone, very good camera
  
",18.Jul.19,No,"I wish that Google had simply pumped up the specs for the 2013 Nexus 5 phone. It was perfect in so many ways, but notably, size. It fit in any pocket and was a great PHONE. The camera wasn't very good, but that was its one weak point.  I really miss that device. I moved to a Nexus 6 (Way too big) and then a Pixel XL in 2016. Great phone and also big, but lightning fast - even today. My daily driver is now a OnePlus 6T and it is also big. It has a nice bezel-less screen and loads app faster than I can call them up. But, after eight months of use, the battery no longer lasts all day like it did when new.All that is prelude to getting this new Google Pixel 3a - essentially the same phone as the Pixel 3, but in a more plasticy case and without the graphics processor to speed things up for the camera. Experts are proclaiming this phone to have a truely outstanding camera - state-of-the-art, no less. And it is good. But more about the shooter in a minute or two.The Pixel 3a - straight out of the box, is impressive. It is a smaller phone than many flagships out there, but I really like a phone that doesn't make me splay my fingers out when trying to do something one-handed with my phone. The display is very pleasant and the current version of the Android operating system is great. (My wife has an iPhone and occasionally asks for my help. I can't do half the stuff with IOS that I can do with Android, but I'm a bit biased.)The setup instructions are do-it-in-your-sleep simple, so if you hesitate upgrading because you've got a lot of stuff on your old phone, don't. The only hiccup I found was that one app on my eight month old OnePlus didn't transfer - it turns out that the app in question has been removed from the Google Play Store, so it wouldn't be moved to my new phone. What is curious to me is that most apps that get transferred to the new phone, using Google's transfer process, require you to log in with your username and password the first time you use them. OK, I get it. But, when I open up my saved wifi networks - some I haven't used in years - they're there and require no credentials. Not sure of the logic in this.The 64gb of internal storage is plenty for my needs - I generally don't store large video files on my phone nor have hundreds of apps. And, like the OnePlus, the phone is fast - apps load quickly.  The 3a battery lasts all day for me, but it's brand new. Check back with me in a year.The phone comes with an earphone jack, so I can use my old wired headsets again. The battery charges very quickly, too. I can run the phone down to under 20%, plug it in for 15-20 minutes and get the battery back up to 45-50% - enough to last the rest of my day.So, about that camera. Is it all that it is cracked up to be? Is it amazing?  Well, it is very good, but it surprised me that it isn't better than the camera on my OnePlus 6T. Now, to be honest, I did not use the night lighting feature. I'm sure it is nice, but I rarely, if ever, want to photograph things at night. If you do, then you might just adore the Pixel 3 camera. But to test out my observations, I took photos of a running fountain in my backyard on my original Pixel XL, my OnePlus 6T and the Pixel 3a. I looked at the resulting photos side-by-side on two identical monitors and judged them for color balance, hues and fine detail. In order of preference, the OnePlus came out first, then tne 3a, then the Pixel XL. The two pixel cameras had trouble with capturing the color of leaves and bark in the shaded portions of the photos. The OnePlus was more true to the colors in the actual scene and displaed more warmth. Details were slightly better on the two Pixel cameras, but not significantly better. Water droplets coming off the top tier of the fountain looked a bit more defined than on the OnePlus. This surprised me - Maybe I read too many critical reviews, but I thought that the OnePlus camera was one of its weaknesses - it isn't at all.In summary, the Pixel 3a is a fabulous phone. It comes in a convenient size and is backed up by two years of updates. The camera is very good and will reward you with very accurate photos. The software is quick like a bunny and transferring your old phone's applications to this one will be simple. You will like this phone a lot - and for about $400, it is a steal.",13
5,"Great phone
  
",19.Jul.19,Yes,Great phone,2
5,"Excellent phone worth money
  
",19.Jul.19,Yes,We love it. Excellent camera..,3
5,"Almost flagship quality at half the price
  
",20.Jul.19,Yes,"The only thing that keeps this phone from being the perfect device for 2019 is lack of waterproofing. But then, none of the other phones in this price range have it anyway. Overall, I would recommend this happily to anyone.",3
5,"So far so good
  
",21.Jul.19,Yes,Have had this phone for one week and so far it's great. Intuitive design. Fingerprint reader easy to use.,3
5,"It was not for me
  
",21.Jul.19,Yes,The person who received the phone is happy,2
5,"I Really Like this Pixel 3a!
  
",22.Jul.19,Yes,"Yes, the Pixel 3a does take great photos.  Try it, you'll like it.",3
5,"Pixel Pride
  
",23.Jul.19,Yes,Best smart phone I ever owned. Just the right size and affordable. If you are an Google lover this is the phone for you.,2
5,"Good bye apple, Hello Google
  
",24.Jul.19,No,"The Google Pixel 3a is not what I was expecting but in the very best way! I have used iPhones for a number of years. However when I recently wanted to upgrade my phone the iPhones on the market we're way out of my price range and I honestly didn't want to sign up for a plan having a monthly payment. I looked into many phones and decided on the Google Pixel 3a. I was surprised how it came with a transfer cable so I didn't loose any of my pictures or music from my old phone. How majority of the apps I had were added as well and all I had to do was sign in again. The camera works amazingly and I no longer have to worry about running out of room for my memories. While the layout and some of the applications are a bit different, I am now a converted Google Fan ! Goodbye Apple, Hello Google!....but bare in mind that u can now get this phone cheaper than amazon at the tmobile store.",3
1,"Google sucks!
  
",28.Jul.19,Yes,Not good enough.,2
5,"Nice for the price.Was looking at Samsung 10 ,too expensive for me.
  
",28.Jul.19,Yes,The phone is nice.Easy to use.,2
5,"So far so good but no wireless charging....
  
",29.Jul.19,Yes,"Some reviews and specs said wireless charging, it doesn't.....  Other than that it is a great phone that works well with Sprint...",1
2,"Disappointed in this phone
  
",31.Jul.19,Yes,"I was excited to get this phone, especially for the photo quality. In that area I am impressed, but as a phone it is a dog. Whenever I talk to someone they can't hear me. My voice is garbled or it disappears all together. I have blown out the speakers, rebooted, pulled SIM card, etc, etc, etc. Nothing works. Although the rest of the Galaxy 3a is great, without a good phone the rest doesn't matter. I will probably sacrifice my photo quality for a better phone and go back to Samsung. Too bad Google.",4
3,"Not great
  
",31.Jul.19,Yes,"Texting on this phone is horrific. The screen is to sensitive and your hand bumps the microphone symbol which interrupts your text or it hits the ""p"" button adding a p to whatever you're trying to type. It's honestly extremely frustrating. I wouldn't buy this phone again.",5
5,"Crossed over to Android and the grass is greener
  
",1.Aug.19,Yes,"Before I bought this pixel 3a I was an advid iPhone user. My last iPhone I had was the 6s. I have been using this phone now for about 2 months and I am really enjoying it. The camera is my favorite feature and the battery usually lasts over 8 hours for me with a fullcharge. I can honestly say that I am enjoying this phone. I do miss ios features like iMessage and FaceTime, but not worth the switch back for me. The operating system takes some getting used to but everything that I did on my old phone I am able to do with this pixel.",3
5,"After 2.5 months.  Works great.
  
",3.Aug.19,No,"I did not purchase mine through Amazon, but though T-Mobile. No issues. No black screens. This is a good midtier phone with a camera that stands up to those of phones twice the price. Has great speakers and screen. This phone sold so well that it was listed in the top 20 sold on Amazon. Since its release there other affordably-priced models innocent care. It depends on what you need. If the camera is really important you get this. If you don't care so much about the camera, try the a70,  or the Moto g7 plus. Overall this is a decent phone.",3
5,"Recommend it
  
",5.Aug.19,Yes,This phone so good and I really like and i Recommend it,1
5,"Top
  
",5.Aug.19,Yes,Top,0
1,"Screen is defective, support is awful
  
",6.Aug.19,No,"After only a month of ownership, the top portion of my screen is covered in hundreds of scratches that make the phone difficult to see in the sun.  I've posted a picture of the Pixel 3A next to my Moto X4 that I carried around for 2 years (I have ten years of various other phones with pristine screens as well).  Apparently this phone uses ""Dragontail glass"" instead of the Corning Gorilla glass that comes on most phones.Google's support is awful.  Over chat their representative said it was a defect and that they would replace the phone.  Then when I asked where I could go to get it fixed over email, the email representative told me the defect was not covered and that he couldn't read the chat logs.  They just don't care.",3
5,"$900 phone for half the price!
  
",8.Aug.19,Yes,This phone is solid all-around. I can't even list a single drawback.,2
2,"Battery life sucks!
  
",9.Aug.19,No,I'm pretty disappointed in this phone. I had to replace my Moto from a couple of years ago since we all know that smart phones generally have about a two year life before they start going bad on us. Battery life is my number 2 priority when shopping for a phone. This battery sucks. I'm so beyond disappointed. The store I purchased this from has a $50 restock fee and I've already paid hundreds of dollars. Overnight while having no background programs open it went from 100% to 97%. This morning while listening to YouTube for 30 minutes it went from 97% to 86%. As a professional photographer I couldn't care less about the camera. I don't appreciate the forced Google bar and the forced clock/weather whatever they call it. It's right on the home page where I would prefer to put apps I like better. The whole reason I don't use iPhone is because of forced app placement. I don't like the swipe up action that I have to do to go back to previous pages or to clear out background apps. As I feel stuck with this phone it's going to be a long two years.,2
5,"A must have at this price
  
",10.Aug.19,Yes,Affordable version of the Pixel 3 at a great price and a great camera.,1
5,"The best phone you can afford
  
",10.Aug.19,Yes,"The Pixel 3a is simply amazing. I bought 2, one for me and one for my girlfriend. The phone is quick and snappy in all operations, no UI lag at all. The screen is a beautiful OLED, far better then a 400 dollar phone has any right to. The camera is the best I have ever seen and its Night Sight mode is flat out magic. This is the real deal.",1
5,"OS and security updates guaranteed yes!
  
",10.Aug.19,Yes,"This phone is fantastic! Snappy, gets updates fast and has a great camera! I upgraded from an LG V20. Beautiful screen as well,just solid and very happy with it!Compatable with all carriers",2
5,"Very good!
  
",11.Aug.19,Yes,"Its an excellent product that really delivered what was expected. PS, there is not flashing notification light when you receive a message.  Kind of a bummer but its just a small flaw",1
2,"Do not make the switch!
  
",12.Aug.19,Yes,"I've had my Google pixel phone for a little over 2 months now. I would not recommend this phone if you are only interested in its camera quality, the back camera is great but the front is really bad. the Google phone has a longer battery life but it glitches from time to time. For privacy I would rate this a zero, there is no privacy with a Google pixel. If you are an iPhone user I highly advise that you stick with your iPhone, it is a lot more secure and both front and rear cameras are the same quality. The Google pixel phone is not worth it.",1
5,"New and possibly effective Budget Smartphone Formula.
  
",16.Aug.19,Yes,"1. OLED display is awesome2. Plastic build is well-made and does not feel cheap3. Camera is awesome. Quality is equal or slightly less compared to the bigger brother (Pixel 3)4. Clicky buttons5. Hybrid stereo Speaker6. No notch (Big Thumbs-up from me)7. Simple and minimalistic design (Personal Preference)8. Headphone Jack (Although, it is sad to see this as a feature)",2
5,"Not one problem
  
",16.Aug.19,Yes,"The only downside was that it was hard to find good cases and screen protectors because we bought them so early. (My wife and I both got one.) That problem is likely solved by now.We had them delivered to us in Africa, and, even before we had phone numbers, this was our go-to camera for a trip through France, Switzerland, Norway, and across half us the US. When we arrived in France we got a SIM card with all the phone service and data we needed for a two week trip. It worked without a hiccup. Our pictures were amazing. We had fun messing around with the new camera features, great for a trip like that. Arriving in the US we got our permanent numbers, and we have used them for all of our internet connectivity and phone and texting since. Never once have the phones died, great battery life. The finger print scanner works better than any I've ever tried. Get one.",0
5,"This phone is worth it!
  
",20.Aug.19,Yes,"Love everything about this phone! Truly is one of the best Androids out there on the market. Battery life is amazing, and just the whole feel of the phone in my hand is natural and pleasing. Love the screen size and the quick response from Google Assistant.",0
5,"Super phone, great camera
  
",20.Aug.19,Yes,"What a good device: phone, wi-fi, camera all work great, and battery life is good, too.",1
4,"Fantastic price point.
  
",24.Aug.19,Yes,Like the price and the camera. Works fast enough to justify not spending 500 more for a millisecond of speed,0
5,"No regrets with this purchase
  
",27.Aug.19,Yes,"I've had cheap smart phones up to buying this. $400 was quite a plunge for me, but I'm happy I made the upgrade. Simple to use and quite reliable. Compared to phones that are twice the price, I feel I got a solid deal.",1
5,"Smartest smartphone I have used
  
",31.Aug.19,Yes,"I have been using the pixel 3a for almost a month now. It's been a positive experience, swapping iPhone to join the pixel wave. The highlight of the phone is the photos it can take and the overall user experience. This has to be the smartest smartphone I have used.It does everything so well and just blends in the background of your life. Squeeze for assistant, night sight, intelligent ram allocation, fingerprint scroll, now playing etc. make this phone appear smarter than most smartphones from even the top tier.I also like the fact that phone is so light in your hands and you can access the complete screen space using one finger.But, I do feel the phone is slightly less durable. The dragon trail glass used instead of gorilla looks and feel similar but seems a bit weaker. I dropped the phone on some sand and the glass on the right corner of the chin cracked. Usually, gorilla glass would deal with that kind of a fall without a crack.The battery life is great, recharges rapidly and lasts for a day's use - easy. The phone is not the fastest, but fast enough for almost everything you throw at it.In a nutshell, I think this is the best value your $399 can get in the smartphone universe.",0
4,"Great camera, mid range performance
  
",1.Sep.19,Yes,"Great camera great overall, but the slower processor struggles at times.",0
1,"Screen washed out.
  
",3.Sep.19,Yes,The screen started to go out within a couple of hours of unboxing....Returned.Purchased another for google and Zero issues.,1
5,"The best for the price
  
",5.Sep.19,Yes,I've had this phone for a month and I have to say it blows my mind. The battery life is amazing. I charge the phone once in two days and I never worry about it. The camera could not be better. Night sight portrait mode are just killers. The performance is not the best but does the job. I got the latest Android 10 update yesterday. I recommend this phone for almost every normal user.,2
5,"Good phone
  
",6.Sep.19,Yes,I'm liking it so far! Easy to use &amp; nice camera.,0
1,"waterproof is very bad ,
  
",6.Sep.19,Yes,"it was in warter about 10 min ,cpu is bad ,can not work can not fix it",2
5,"Gud
  
",16.Sep.19,Yes,Gud,0
5,"You're an idiot if you don't get this phone
  
",19.Sep.19,Yes,"I've owned samsungs, iPhones, and pixels.... This phone is the best bang for the buck. Lightweight, easy to use, good storage, MOST IMPORTANTLY it has a strong glass screen. When I bought this phone months ago I thought the screen would get screwed up. I'm in the army and throw this phone in the desert at 120 degree temperatures, in the sand, accidently drop it without a screen case, etc daily. It's honestly the best phone I've had. Great storage through Google drive. Fast hardware. All for an amazing price.Camera- camera films in 4k... What more do you want? This is half the price or a third of an iPhone with a better camera and the same features.You can also use Google messenger through wifi",3
5,"Excellent product of Google
  
",23.Sep.19,Yes,"I love my Pixel 3a, I chose it because of the great quality camera and its looking. Battery last all day and the also the 18W charging is really fast. Screen and fingerprint reader are really fast.And since I love my Pixel i'd like to share my discount code with you:Just enter code B-ENOJCYZMTRU6T59OFTYUBPT at checkout, valid through September 3�0, 20�19.",0
4,"Excellent for the price
  
",24.Sep.19,Yes,"Good features and a simple, elegant design stack up nicely. Headphone jack on top and low headphone output are shortfalls.",0
1,"Died after 5 days of use
  
",27.Sep.19,Yes,"5th day:  why is the phone so hot? After 15 minutes, phone blanks out, will not turn on, will not charge.  I'll never know how good the photos of the Golden Gate Bridge/San Francisco turned out...I am glad it failed quickly so that I can return it for refund.  Sad.  Moving on...",2
5,"Best phone I ever had
  
",29.Sep.19,Yes,"Honestly I was skeptical buying this phone considering the internal specs but after using it I'm completely blown away, battery life is excellent, performance is great and camera is as amazing as everyone says it is.",0
1,"Dangerous failures.
  
",6.Oct.19,Yes,"Does not work.  Intermittent so chaulked it up to other causes.  Growing worse.  It's the phone.  If you live alone, it's dangerous.  Google should be ashamed.",3
5,"Amazing Phone all around. Easy switch from iPhone.
  
",8.Oct.19,Yes,Best phone ever.I came from an iPhone. Google has made the transition so seamless with an included adapter to physically transfer everything from iPhone to Android. Killer user interface. Great battery life. Amazing camera. I'm a full convert and couldn't be happier.Team Pixel.,1
5,"I love this phone
  
",11.Oct.19,Yes,"I've been putting up with some fairly mid-quality phones for a while so coming into this phone was like fresh air after a week in a locker room. Battery life is fantastic; I still put it on to charge overnight but once I was away from home without a charger and I still had a charge in the morning. The camera is amazing. I take so many pictures of my dogs.  I like being able to use motion capture on the pic, exporting them as a GIF and uploading them to twitter. Night Sight is a game-changer for nights out and dim settings.  Unlocking my phone with my fingerprint is fast and fantastic.  I'm more than happy with this purchase.",3
5,"Great phone
  
",12.Oct.19,Yes,"The best phone I've ever used! Battery life is good, not the best. I usually get a full 12-18 hrs out if the battery depending on the usage. I've never had to charge it before my work day was over. 9/10 I only charge it before bed. The camera is great! I don't usually take pictures but this camera inspired me to lol. Getting this phone has motivated me to get the entire Google eco system it's so user friendly.",1
5,"Great phone
  
",19.Oct.19,Yes,"Bought this to replace my Pixel 1 which had become increasingly flakey after the Android 10 upgrade.  Was surprisingly easy to move all my stuff over, since all of it was backed up to the cloud...  So far quite happy with the 3A, half the price I paid for my Pixel 1 when it was new.",0
5,"Easy to use...Amazing Value.
  
",26.Oct.19,Yes,"Great phone.Bought this for an older person. She needed something simple.  This has the simplest interface.  She can use it well without a lot of recurrent training.For the price it is a great phone. Screen is big and beautiful. Not the best but still beautiful.I would consider this for my daily driver. It is all around good. Not great, but for the price....value is amazing.",0
1,"Support fail
  
",29.Oct.19,Yes,Amazon was unable to support this sale.  Never able to activate on Sprint.,1
5,"Excellent
  
",9.Nov.19,Yes,Good,0
3,"Had to return it
  
",12.Nov.19,Yes,"I'm sure at this point you all read about how good the Pixel 3a is. I can attest to that. I bought mine from Amazon warehouse in ""used very good"" condition. Unfortunately i had to return it because the speakers were distorting when playing music. I hope it was a defective unit as i intend on picking up another one during the black friday sale",1
4,"Good Phone
  
",15.Nov.19,Yes,"Bought for my wife, she likes it, all is good.",0
5,"Got what I need for about 60% of the cost of a Pixel 3
  
",15.Nov.19,Yes,I bought the Pixel 1 and the battery went south after I play games on it incessantly.  This is a great replacement for a fraction of the cost and I am more careful with my screen time and not charging it past 80%.,0
5,"Best bang for your buck!!
  
",15.Nov.19,Yes,"This phone is absolutely amazing! It is by far the best phone for the money! I do not like to spend a lot of money on phones and comparatively this phone has all the features of a flagship phone and only half the price. I love that it's light weight and the case I bought for the phone made it absolutely perfect! I don't care for cameras and screens, Although I am told that the cameras on this phone are top notch. I'm more of an audiophile, the little stereo speakers sound awesome, the audio booster is great! I love the fact that it has so many factory installed ringtones and wallpapers which are great to look at and hear. I love video games so the retro game tones are right up my alley! It works perfectly with Android auto, other phones have been very glitchy or don't respond to voice as well as this phone! Overall this phone knocks it out of the park! Best bang for your buck!",0
1,"Unlocked phones doesn't work with every network...
  
",16.Nov.19,Yes,"I spent $400 on an unlocked phone expecting to be able to use it with my carrier, I mean it is unlocked for a reason right? Nope! Apparently the phone is ""programmed"" for my carrier so I just wasted all of that money on a paperweight. If you're going to sell a phone that's unlocked, at least say what networks it will work for...",2
3,"Great value if a flagship is too pricey
  
",22.Nov.19,Yes,"First and foremost, this is a wonderful phone for the price.  The reason I won't give it a higher rating is because the first phone I received was shipped with a jammed SIM card tray.  It seems others have had this issue as well.  Otherwise, if you need a new phone and can't afford a flagship phone, this is about as good as the middle of the road gets.",0
5,"Great purchase
  
",22.Nov.19,Yes,"I made a great purchase. THis phone is fast, the battery lasts more than 12 hours and the screen is great to look at. I also love how it connects to all my google services.",1
5,"Better than expected
  
",27.Nov.19,Yes,"Let me start by saying that I've never used an iPhone. I have had a couple of the Galaxy S series phones but that was several years back (3&amp;4). I have been buying unlocked phones online for the last few purchases.I really like the Motorola/Lenovo line of unlocked mid-level hardware phones. The phones work well but the hardware was uninspiring.My last three unlocked phones were an Essential PH-1, Honor 7+ and a OnePlus 6T. Of those 3 it's hard to beat the 6T.  Hardware is premium and the phone works well. The Essential phone felt great but the camera was average. I dropped the phone a few times and although the screen never cracked (it was in a case) the digitizer stopped responding. So, this was my replacement option.I really like this phone. The camera is pretty amazing for a 300 dollar phone. I challenge anyone to show me a phone at this price point with a better camera experience. I will say that I've noticed a 'processing' message in the bottom left corner of the camera interface when taking pictures under less than ideal conditions. I can only assume that is the software processing the images through whatever algorithm the Google engineers have come up with to create such strong results from a single camera. I assume that the top line Pixel phones with their higher end processors will be a little quicker in performing this function. I haven't found it to be an issue though.Although this is the cheaper of the pixel line of phones, it actually feels pretty solid. I'll try to update the review with a couple of non personal photos soon.I find the battery life to be adequate. It's not the best but I feel like it's good enough.If you want a phone with a pure Android experience, solid financial value and an amazing camera experience, you would be hard pressed to find a better deal than the Pixel 3A.",3
5,"Fenomenal
  
",28.Nov.19,Yes,"Extremadamente fluido. si no estás buscando dispositivo que no esté en el top de los más estéticos (por los marcos los cuales no son gran cosa) y que tenga buena autonomía, super cámara y con la mejor experiencia Android, este es el más adecuado en su rango de precio!",2
2,"WILL CLOSE MY AMAZON ACCOUNT
  
",1.Dec.19,Yes,"I purchased this phone from Amazon and it began freezing 5 weeks after purchase. I have rebooted numerous times, did a factory reset and still nothing. Amazon wants to charge me $80 for restocking! Ridiculous! i don't want a refund. Just a replacement and that should cost me $80? Well, my amazon addiction was just fixed. No more amazon shopping for me.",4
