Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5,"Great TV and an even better price.
  
",18.Dec.18,Yes,So far I am loving this product. I have it on the TV stand that moves so I can move it anywhere around my workout room as long as it reaches the plug the Wi-Fi seems to be very strong and can play all my streaming apps.,0
5,"Good so far
  
",18.Dec.18,Yes,Works great so far.,0
5,"Bizzarre but nice
  
",21.Dec.18,Yes,"No numbers to select channels on the Roku remote. If you have only an antenna, I can't imagine how you change channels! Maybe just up and down, and you won't have that many channels. No luck with programming a Harmony 650, but luckily my Uverse S-10 series remote works perfectly. I can switch back and forth between Roku functions and the cable box, control the sound, power, etc. Picture and sound are very good. Pleased for the price.",5
5,"Work good
  
",23.Dec.18,Yes,Work good i  also Recommend buying amazon fire tv stick when buying this tv,0
5,"Day 1 = Very Happy
  
",25.Dec.18,Yes,"Had this only a day, so cannot speak to longevity.  Picture is perfect, setup is a breeze, Roku works as it should, 3 HDMI inputs at this price is solid.  TV is super light and low profile.  Sound seems ok, but didn't really test for that - my son uses it mostly to play video games with headphones.If you haven't used Roku, that deserves a 6th star for this price point.  It's a great operating system for a TV and the updated Spotify feature is outstanding.  A new feature I just found is with the Roku app on your phone, you can toggle to private listening and have all audio come through your phone (which also means to any earbuds, etc., hooked up to the phone).  Great stuff.",4
5,"Surprisingly great tv
  
",25.Dec.18,Yes,This is the second one I bought because I was so pleased.Easy to install. Easy to use. Great value for the price,0
2,"Volume
  
",27.Dec.18,Yes,You have to turn the volume to 50% or more to hear the programs. Not at all satisfied with this product. I ordered a sound bar if that doesn_ make a considerable difference I am sending it back.,2
5,"Great Little TV
  
",28.Dec.18,Yes,"This TV was bought for the bedroom and serves its purpose quite well.  It is a different TV from any we have ever had in that it works with tiles and because we want local news, etc. we still needed to hook up our cable box to the TV.  I was hoping to eliminate the cable box in the bedroom.  The remote is quite small and took some getting used to.  Overall you can't beat the price for this quality of a TV.",2
5,"good quality  for its price range
  
",31.Dec.18,No,"I'm highly satisfied with my purchase of this TCL ROKU , it's what I've expected,  easy to setup ,really good picture quality for its price range _,",2
5,"Great TV
  
",1.Jan.19,Yes,Great price and value!,0
5,"Great buy for guest room
  
",1.Jan.19,Yes,Love ot,0
4,"Great low cost HDTV with Roku!
  
",2.Jan.19,Yes,"I was pleasantly surprised with this TV. Normally I'm skeptic to try a new brand, but it was reviewed highly on the net. Turns out it's not a bad TV at all. 1080p, Roku built in. It's used in my teen kids room for his PS4 and he loves it. Sound is a bit on the low end, it has a super bass setting that does super nothing lol, but it don't sound horrible. We have had it for a few weeks now, I will edit if anything changes for the worse.",1
2,"Netflix hangs on this TV
  
",3.Jan.19,Yes,It hangs with Netflix. If you want to use Netflix do not use this very bad TV . And even you cannot restart or shutdown the TV when Netflix hangs !!!,23
4,"Really good tv for the price. Switches between apps very quickly.
  
",6.Jan.19,No,"I bought this tv for my sister for Christmas and it surprised me. Now take this with a grain of salt because we just got it but, it is working great so far. The picture is really good. The tv changes between apps and channels quickly. The tv also allows you to record up the last 30 mins( I think it's 30 mins) of live tv if you have a usb hard drive attached. For the price, it is a great choice. Only reason I didn't give it 5 stars is because I don't know how long the tv will last. I bought the 4 year replacement warranty just in case. I would suggest to do the same.",0
5,"Great picture and sound!
  
",6.Jan.19,Yes,So far so good! Perfect size for my living room. Great picture and sound.,0
4,"Definitely on par with my other TCL TV's .. great Picture and ease of use.!
  
",7.Jan.19,Yes,"First off .. and, should pretty much go without saying.. TV's today need the External speaker system of your choice, period. So, I never even tried it without some connected.My only surprise really was that this set seems a bit slow on connecting to my home network.. Seems that my other TCL's (all 1080p or 4k) pretty well connect quickly.  I held out on replacing my bedroom TV since I wasn't going to put in a 32"" that was only 720p hd .. This one is 1080p and ticks all my requirements.  Once it's connected, it's great.  Oh, and giving it a dedicated high-speed flash drive allowing for pausing live TV.. Wonderful.  That was a little bonus I hadn't originally thought to be important but, it's come in handy several times.. nice.  I still think TCL makes some super value TV's and this being now my 4th RokuTV after using lots of Roku boxes in the past.. yep. Very nice.",19
1,"Horrible!
  
",7.Jan.19,No,Opened box plugged it in and the whole screen was shattered. Do not buy this tv. Sending it back immediately!,0
1,"Poor Quality and horrible support
  
",7.Jan.19,No,This is the second TCL that stopped working in last 2 years. Just called there support line and wait time is  60 minutes.,0
4,"Great TV, Poor Sound
  
",8.Jan.19,Yes,"I have a smaller TCL TV and the sound is much better than this one. This one is pretty bad to the point where we have to get a sound bar to listen to music or watch movies without straining. The ones with the TV go loud but not clear, like old TV's that lack bass etc.",3
3,"Refresh Rate 60Hz or 120Hz?
  
",8.Jan.19,Yes,"I just received the TV,  TCL Roku 32S325, still in the box and right on the box it says 60hz.  Yet in the specs online it says this model is supposed to be 120hz.  I'm only giving this 3 Stars to start as it seems deceiving.  I'm sure the TV will be fine and for our viewing I don't think we would notice between 60 or 120.  I just want to know where the mix up is?",2
5,"Great for cutting the cord
  
",9.Jan.19,No,Purchased elsewhere for $199 to fill in during a move.Better than expected!Sound quality is surprisingly good for the size.Picture is clear.Roku has improved tremendously since  I first tried it.Recommended,0
5,"Great service and shipping. Product secured properly and not damaged.
  
",10.Jan.19,Yes,All as expected!,0
5,"Really good quality
  
",12.Jan.19,Yes,I love the TV is great,0
5,"Great deal.
  
",12.Jan.19,Yes,It's a great little TV!,0
5,"Works as expected
  
",12.Jan.19,Yes,Works as expected,0
5,"Great ROKU TV.  Reasonable price.
  
",13.Jan.19,Yes,Disappointed that it is 60 htz.  Advertised on Amazon as 120 htz.,0
5,"Great tv
  
",14.Jan.19,Yes,Quick and easy set up,0
5,"A great TV for not a lot of money
  
",15.Jan.19,Yes,"I  surprised the better half with this TV, replacing a 24"" TV she watches in our bedroom. The picture quality is great and it was easy to set up.",0
5,"Great TV
  
",15.Jan.19,No,Was very easy to install and set up.  Very pleased,0
5,"Nice TV u should buy one or two of them
  
",17.Jan.19,Yes,It works great easy to use and set up,0
5,"Does what it says
  
",20.Jan.19,Yes,"Look, work, and sounds like it supposed to.",0
5,"Beautiful quality!
  
",22.Jan.19,Yes,"Whoa! Only buy, if you_e ready to to dues over who gets to choose the next family movie! Hah! This TV is nicely sized, vivid sound and picture quality; we_e amazed at the options it offers for apps and how clear and loud the sound goes! Also, we hooked up our camera and was able to view family photos on the screen!",0
3,"It can't play all video format
  
",23.Jan.19,Yes,It can't play all video format from USB in 2019 year.,0
3,"The screen glows at night! (in a pitch black room)
  
",24.Jan.19,Yes,"We bought this TV for our bedroom, somewhere we rarely watch TV. At night, the screen would glow faintly. The glow is not noticeable in the day or if there is any light in the room. But, if you wake up in the middle of the night, you will see the entire screen of the TV with a glow.The issue here is that I worked with TCL support to absolute zero resolution. They continued to ask for a photo of the glowing screen. The glow WOULD NOT show up in a photo because it was too dark. It was only noticeable to the human eye in the pitch black room - a camera could not capture it. Rather than offering to replace the TV or try to replicate it in their lab, they continued to ask for a picture.I finally sent them a picture of the TV in the dark (the photo looked completely black, but they asked for it?). I also sent them a photo of the TV in the day (they asked for a photo of the TV). After I sent these pictures and reiterated, once again, that the glow could not be captured on camera, they asked for a photo again.TCL said they could not replicate the issue in their lab (I doubt they tried). I sent the TV back to Amazon as defective. I will not be buying another TCL again.",15
5,"Great
  
",26.Jan.19,Yes,I do not use the internet so not sure how that works but the tv is great for the price.,0
5,"Can't go wrong
  
",27.Jan.19,Yes,Great picture and easy setup. Best smart TV I have bought and good price.,0
5,"Great buy!
  
",27.Jan.19,Yes,This TV is amazing! Color is awesome! Sound sucks but we use our speaker system. Great deal!,0
5,"Terrific Picture Quality, Awesome Interface
  
",28.Jan.19,Yes,"This TV is outstanding. I own 5 of these and am very impressed with the picture quality and overall ease of use. I own fire sticks, roku sticks and even an older chromecast, and the Roku Smart TV is far easier to use than any 2 remote control configuration like you have with the add on roku's or fire sticks. The remote has only a few simple buttons and the main menu you see when you turn on the TV is super intuitive and very easily customizable.I hate having 2 remotes or having to explain to a guest how to work the remote for my TV. With this TV the user interface is terrific , the picture quality is fantastic and even the sound is better than I expected for this price point. I previously purchased Vizio's but the interface on those was far more limited and they were returned. I don't do reviews often but these TV's are worth the time and definitely get 5 Stars from me.",2
5,"Nice TV
  
",29.Jan.19,Yes,"Bought this to replace an LG 32 inch. Going from 32 to 49 major improvement. The TV was very simple to setup, great picture, sounds great and you cannot beat the price. Arrived on time and in perfect condition. WIFI is strong, the menus highly responsive, you cannot go wrong. ITs 1080p but thats what I wanted, 4k is overrated makes everything look like a video. Love it!",0
3,"Great TV for the price!
  
",30.Jan.19,Yes,"The TV is great for the price and If you're a roku fan It's great. The only problem I have is that it's only 35.5 inches and not the true size. That seems to be the case with a  lot of LED TVs, There are plenty of other TVs with true size. Also the speakers aren't very great. Seems like most TV manufacturers try to focus on bigger TVs for low price without hampering the quality of TV, They usually tend to over look the sound because customers are more concerned with cheaper, bigger, good picture. Sure there are Better TVs out there for a few more bucks, But for your simple Needs this is a great value.",0
5,"Great find!
  
",1.Feb.19,Yes,"It was very easy to set up. Picture clarity is very good. Not heavy to carry and move. User friendly all around. Ships free, Prime, which makes the price excellent! I_ pleased.",0
5,"Es no deficil
  
",3.Feb.19,Yes,ES DIFICIL,0
4,"Budget smart TV
  
",3.Feb.19,Yes,Good budget TV,0
5,"I love it
  
",7.Feb.19,No,The price,0
2,"Remember you pay for what you get
  
",10.Feb.19,No,"Had the power go out one morning and the tv was not even on. From that point forward I could not get my DirectTV remote to work with the TV, it would not recognize my Samsung sound system like it did before. Did several factory resets, new quality HDMI Cables and no go. You pay for what you get this TV is less than 6 months old. It is awkward to setup with the WIFI, though after about 5 factory resets I could do this in my sleep. Do not buy. If you do remember that you pay for what you get.",1
4,"some apps like screensaver don't seem to work
  
",10.Feb.19,Yes,"Upgrading from a 32"" TV because cable shows local broadcasts in 'windowbox' (black box all around). Hooked up BluRay/DVD and had minor sound issue (doesn't seem to support Dolby Atmos only Dolby D - have to see if it passes through like the 32"" after I get my soundbar hooked up). Setup Screensaver but doesn't seem to work except in Home (Prime goes to blank after 5 minutes, then to Home/Screensaver after 15 minutes, then shuts down after 5 minutes). Hooked up the cable ""digital adapter"" and got a 38"" picture for Superbowl. Prime menu is quite different than my Fire Stick TV. Overall,  great picture and sound.",4
5,"Great products.
  
",11.Feb.19,Yes,Item as described. Great price. Fast shipping. Would definitely reccomend.,0
5,"Sawwweeeeeetttt
  
",12.Feb.19,Yes,"Awesome tv, especially for the price!",0
5,"Great Value TV
  
",16.Feb.19,Yes,"I purchased this TV to keep in my bedroom mainly for watching movies/TV on Netflix, Hulu, and Amazon Prime, but have also used it for watching DVDs and playing games on my Nintendo Switch. This Roku TV is easy to set up and self-explanatory in terms of usage. I was a bit uncertain about which size to get, but the 32""  is perfect for my bedroom space. I am not disappointed and everything came as expected. I've had it for a few months now and I am happy with my purchase!",0
5,"Get everything you want in one TV
  
",16.Feb.19,Yes,Love it a variety of channels and other online stations. Volume is not that great but works for me.,0
5,"Tv
  
",17.Feb.19,Yes,Great but easy set up,0
1,"Terrible TV
  
",18.Feb.19,No,"i would like to say that this is the most horrible experience I""ve ever had with a television.  It's a little over 2 years old and the picture is breaking up.  Not cable related, not wi fi related, had all that checked, and other TVs in the house have no problems.  Also, I hate the way it resets your ""favorites"" - who the hell asked you to?  I even reset to factory settings because was told that it would redo that particular stupid function, so I went through the whole setup again, and now, a few weeks later, same stupid thing happened.  It takes - what it thinks - are your most watched channels and lines them up, so if you want to watch another channel once in a while, you have to go through 100s of channels to get to the one they don't think is important to you.  I called Costco, they told me no warranty left.  Called the credit card company, I would have to pay to have a repair company come and check it to make sure it can't be ""repaired"" - but I just want to get rid of this piece of junk now.  NEVER AGAIN TLC!!!",0
2,"Two busts!
  
",20.Feb.19,Yes,"I bought the 43 inch TCL/Roku TV three years ago. I had consistent problems with the sound suddenly disappearing whilst the video would continue/ Had to unplug the TV to fix the problem. In the end I gave up and contacted the warranty people for repair. They actually refunded what I paid originally paid for the TV. I have had the new, 2018, model for about a month and sure enough, the same problem appears - sounds cuts out and I have to unplug it and plug it back in to fix the problem. Three years apart yet the same problem. I wish I had paid attention to the reviews and left TCL TVs well alone. Never again.",16
4,"Great for the price
  
",24.Feb.19,Yes,This was an xmas gift for a family member. She loves it!,0
5,"Amazing picture
  
",27.Feb.19,Yes,Amazing tv,0
5,"Great TV for price
  
",27.Feb.19,Yes,Everything is great,0
5,"So easy to use
  
",27.Feb.19,Yes,Love my new tv,0
5,"Just what we wanted
  
",28.Feb.19,Yes,Wish it had come with a second remote,0
1,"Horrible wireless design
  
",1.Mar.19,Yes,"Useless wireless system does not work with college internet. Genius designers thought to put a USB port in but decided explicitly not to support a ethernet cable, even one put into USB adapter. Idiotic design would refund I I could.",2
5,"Always shopping on Amazon
  
",2.Mar.19,Yes,Would recommend this product,0
5,"Great picture quality
  
",3.Mar.19,Yes,"Fantastic tv, for the low price could not be more pleased.  Whether watching streamed content or a blu-ray dvd from the library, the picture on this 49"" set is outstanding.  Any worries about not spending more for a name-brand 4K set were put to rest in the first hour of use.  I sit about 8 to 10 feet back and am pretty fussy about picture quality &amp; sound.As far as connecting to either an antenna (not included, they're about $15) for local stations or online content from netflix, amazon, etc, it's very simple to use compared to the (very capable &amp; good for it's day) 2010 37"" Panasonic lcd tv it replaced.  Remote control is very easy to use, controls are streamlined to the most relevant functions, for me anyway.  The sound quality is probably adequate for many people, dialog is generally easy to hear, but as you'd expect from a slim tv, there's no real bass or fullness to the sound.  Not complaining, I plan on hooking it up to my hi-fi system.",1
4,"nice tv
  
",4.Mar.19,Yes,"Received the tv and set it up. Worked great for a week, but then the remote stopped working. I did not realize that the tv does not have any buttons to operate the tv without the remote. I tried reseting the tv (which I believe disconnected it from my internet connection), and still could not get it to work. After that I downloaded the app to use as a remote but it would not connect, because I think when I re-set the tv it disconnected from the internet, therefore I could not get the app to connect to the tv. So it was pretty much useless without a remote. Called customer service and they are sending one, but over a week later and I am still waiting. I like the TV, but wasn't impressed that with how fast I had issues with the remote and how slow the service is, especially since it is useless without a remote. Hopefully when I get a new remote it will work flawlessly. The tv itself seems nice. Good picture, good price, good feeatures with the built in roku and channel options.",1
5,"Great tv for the money
  
",5.Mar.19,Yes,"I guess this is an up-and-coming brand as I'd never seen it before last year. Bought my husband a 55 inch for Christmas and we liked the brand so well we bought another one for our kids' playroom when we saw it on sale. Great picture unless you want a super fast refresh rate and the sound is much better at higher volumes. Nice, affordable TV that functions well for the average person. The smart TV portion is very user-friendly as well.",1
5,"Amazing tv for an amazing price
  
",6.Mar.19,Yes,"I bought this tv on a sale and have yet to be disappointed. The picture quality is amazing especially with my xbox 1 S it makes games look good. I enjoy how the remote has buttons for the major tv program's(Netflix,sling,hulu, and amazon) one thing I'd be cautious of is it say the romote has a talk/speak button but it doesn't the app you download does. Now I researched these tv to find the best and in the end this was my choice if that is correct or not who knows. NOW, the only issues I have with the tv are 1.) The sound I have a 32 in roku sharp tv and it's super load can't get it past bar 8 without people complaining. Now this tv is quiet The perfect sound being a 22. P.s for anyone looking into buying this tv don't let the reviews totally scare you my tv came undamaged, its screen did NOT crack down the middle and came in a box loaded with foam and protection.",1
1,"Makes you create an account with roku
  
",6.Mar.19,Yes,Makes you create account with roku,5
1,"Tv is a waste of money!
  
",6.Mar.19,No,"This tv is a joke. It work well for about 8 months now it drops internet connection 5-10 times a day. Customer service is an even bigger joke, as they will blame it on you inputting an incorrect password or your internet router.",0
5,"Easy to set up, great picture
  
",6.Mar.19,Yes,We bought this TV to replace our previous TV. We really liked the price and were satisfied with the reviews.  The only trouble was the TV was originally supposed to come on Wednesday but we received an email saying it would be delivered on Thursday.  Somehow we were not informed that this had  again changed and it was delivered on Wednesday when we were not at home.  Fortunately we came home early from an appointment to find our very large TV box sitting in plain view of the street on our doorstep.The TV itself is wonderful.  It was easy to put the legs on the TV and set the TV up with all the settings we had on our previous Roku.  The picture is so clear we didn't have to adjust any settings and the sound was great even over our washing machine.  We would definitely purchase this TV again.,1
5,"Great TV - Not great Customer Service
  
",7.Mar.19,Yes,"I bought 2, 50 inch TCL TVs and 1, 32 inch TCL TV. I had all three professionally installed. The TVs look great, the picture is sharp and clear, the sound is good, I especially like the built-in Roku box, and the price is amazing. One of the TVs came with a bad remote, and the technician who installed it told me to ask Amazon for a replacement. Amazon doesn't have replacement remotes, so I was referred to the manufacturer. The gentleman at TCL customer service wanted to trouble shoot this remote before he would replace it. I explained to him that I hired a professional, because I cannot do things like that. Bottom line is that without trouble shooting to try to make the remote work, TCL will not replace it. I called the technician that installed the TVs and he is going to call TCL to explain about the remote, but if he has to come to my house to trouble shoot, I am sure I am going to have a service charge that may be more than the cost of the TV! What is crazy is that if I was able to take the TV off the wall mount, packaged it up and returned it to Amazon they would replace the whole TV! All I want is a replacement remote!  TCL is very short sighted not to give better customer service. It tarnishes personal opinion about a good product at a reasonable price.",2
1,"Didn't receive remote.
  
",8.Mar.19,Yes,I would have gave 5 stars but didn't receive a remote,0
5,"Perfect TV
  
",9.Mar.19,Yes,Great TV for the $$$$ and nice to have all on one remote!,0
5,"Great product, bad shipping
  
",10.Mar.19,Yes,"Love this tv! Fantastic for the price &amp; took a total of 20 minutes to unbox, set up &amp; program. Be aware however that the remote does NOT have a headset/earbud jack. To use them, you have to use the Roku app on your smartphone which chews up your battery time. In 33 minutes, it drained 15%. Also be advised that Amazon shipped mine using USPS! I live in an apartment with clearly marked buzzers &amp; they didn't even ring, just left it in the common area where anyone could've taken it... and the 'delivered' notification didn't show up until an hour later. In summary, three product is great; Amazon's shipping practices, not so much - especially when paying over $100 a year for Prime.",4
5,"Great buy
  
",13.Mar.19,Yes,Works great,0
5,"EXCELLENT Purchase
  
",15.Mar.19,Yes,"I rarely write reviews and benefit regularly from them: THANK YOU to all of you who take the time to let us know how you rate your purchase.  Amazon is awesome.  I bought TCL 32S327 32-Inch 1080p to put in front of my treadmill in the basement: tired of using my tablet.  I mounted it on my wall with Mounting Dream TV Wall MD2380 and I couldn't be more pleased.  The WiFi signal (from about 50 feet away, upstairs) reaches great (as it did for my tablet: which I worried about).  The set up was a breeze.  Note: at first I couldn't find the volume control on the remote.  It drove me nuts until I realized the volume up down buttons are on the SIDE of the remote (phones do that, not remotes: at least, so I thought).Also good to note, I did have to create a Roku account, but it didn't cost anything.  They use the account to keep track of which apps you want on the device.  I only have Netflix and Amazon Prime videos, and so far they are both working great.  I highly recommend this TV.  Oh, an added bonus is that Roku has an app that allows remote control from your smart phone.  If I want to listen via headphones (if I don't want to wake anyone up) I can plug the headphones into my smartphone and listen from there.  This prevents me from having to get to the back of the TV to plug in the headphones there (which is what I was originally planning on doing).I literally just installed this TV last night and haven't had a chance to see it in action.  But all my testing has been very pleasing.  I will update this review later if my experience is any different.",15
5,"Good TV for the price!
  
",15.Mar.19,Yes,"The picture is great. The TV is perfect size. The only downfall, is the remote control. You have to aim it at a certain spot to get it to recognize. Still, can't beat the price, and easy set up!",0
5,"Very Good Purchase!
  
",16.Mar.19,Yes,I've only had this TV for couple of weeks but shipping was great...no damages...on time...the TV itself is 1080 p.....which is what I wanted because my internet speed isn't that fast ...streams beautiful.... love the Roku remote and couldn't be easier to set up....I'm pleased if anything new arises...I'll update review!,1
4,"Great TV, great operating system, terrible remote
  
",17.Mar.19,Yes,"I bought this TV for our living room so we could quickly access the content we wanted with a single remote. This accomplishes that! I also have a Roku and a 32"" TV in another room that works great, but requires one remote for the tv/volume and one for the Roku.My initial impression of this TV is that it feels cheap. The feet are solid and the screen is good quality, but the remote is super lightweight and plastic feeling. Compared with the Roku remote, it's really not a great feel. It works well for what it is, but I prefer to control the TV with the Roku app on my phone. I can't complain about the TV because it's super affordable, but the remote is frustrating. If I hadn't ever used a Roku before I probably wouldn't have been as frustrated. My Roku is not line-of-sight dependent for the remote. This TV is. It feels like an add exclusion and definitely affects the Roku experience.",1
5,"I'm not a teevee-o-phile
  
",17.Mar.19,Yes,"we've been using our first non-tube teevee, also a TCL, since 2011. The boss at work bought ten or so of these 43 inch ones to use as monitors recently, and everyone liked them. They were cheap then, when I saw that their price had been lowered again, I couldn't resist. I love this teevee. In the past I've tried both roku and firetv... I like the firetv and so I plugged my firestick into one of the hdmi ports and use it instead of the built-in roku, works great.",1
5,"Very low price, excellent TV
  
",18.Mar.19,Yes,"This TV is well worth the price and is actually a bargain. I am still very surprised at the low price. If I was to guess the price of this TV (before seeing it advertised) I would guess around 450$. Picture quality is good, remote is nice and small, . No problems with tv the couple months I've had it.",0
5,"Great experience!
  
",22.Mar.19,Yes,"After carefully reading the product reviews, we decided to take a chance on this television. The price was so low, we even went for the extended service contract, just in case. We were so pleased at how much lighter it is than our previous unit, and was very straightforward to attach to our mounting brackets. My minor complaint would be the short cord length, but otherwise, setup was a breeze. Picture quality is very good. We are extremely happy with our purchase.",1
5,"Tv Is good
  
",22.Mar.19,Yes,Good,0
4,"Roku TV
  
",22.Mar.19,Yes,I love the picture quality.,0
5,"good experience
  
",23.Mar.19,Yes,good experience,1
5,"Good TV, Beware bedroom use
  
",24.Mar.19,Yes,"No, this isn't going to be some funny review about not being able to sleep because you've got your TV on in the bedroom. ;) I wish it were. But I can't sleep with the TV on, otherwise the bright white light at the bottom of the TV (when it's turned off) wouldn't bother me. This light also doubles as a sensor so you can't block it. I have temporarily placed my girl scout cookie box in the way of the brightness.. which makes me hungry for cookies, pretty sure that's a win for me. I'm going to go make some ice cream coffee now. :) Cheers",2
5,"Missing item
  
",24.Mar.19,Yes,"Received tv with out power cord ,legs and remote control.i only received the tv.The package was also open when I received it!",0
5,"Great price
  
",25.Mar.19,Yes,This is our 4th TCL. great price and great picture! Very lightweight.,1
1,"Broken!
  
",26.Mar.19,Yes,I just got my tv today and when I plugged it in this is what I saw! The screen has been ruined,0
5,"Great Picture!
  
",29.Mar.19,Yes,Delivered on time. Packaged great. Looks Great!,0
5,"Love
  
",29.Mar.19,Yes,Love this TV,0
4,"Happy with it so far!
  
",29.Mar.19,Yes,"So far so good.  We are absolute morons when it comes to technology, but we liked the TV so much we bought a second one.  We got it going easily for cable TV.  Now we have to figure out how to use our voice remote and use it for other things, which may not be so easy, but initial set up was a breeze.  The only complaint I have is that the picture does not fill the entire screen of the TV.  Maybe we didn't do something right, but the screen is plenty big.  I'm thrilled to have my old ""unsmart"" TV's gone.  We gave them away to our neighbors.  Now we have the capability of so much more, once we figure out how.  I'm very happy the initial set up was idiot-proof.  The picture and sound are fabulous.  I recommend these televisions to other idiots.  You cannot beat the price.  The ""feet"" are a little cheap looking, but no one is going to look at the feet.  We had to put one of the TV's on a two by four and clamp the feet to it to prevent it tipping over as it was too large for the bureau it went on top of.  When we rearrange our bedroom we will move it to something larger.  We are very pleased so far!",1
5,"Amazing Smart TV for the price
  
",29.Mar.19,Yes,"The built it Roku works just like the stick. It isn't 4K, but has an excellent picture.",0
5,"Its a roku tv
  
",30.Mar.19,Yes,I love my tv it works greats has a great picture. Love that it a roku tv,0
5,"Great tv
  
",30.Mar.19,Yes,Needed a tv for our spare bedroom this is perfect! We have the same brand only much larger in the living room.,0
5,"Very nice TV for the price
  
",30.Mar.19,Yes,"This is a good TV, it is Not 4k but still has a great picture and for the price you can't beat it.I would recommend it because it is easy to setup and use.",0
5,"Sexy as hell
  
",31.Mar.19,Yes,Exactly what I was looking for at a great price.,0
5,"Nice TV
  
",3.Apr.19,Yes,"good picture; nice size &amp; price; I like the tiny remote; shipped quicklyI wasn't sure of the Roku feature after reading some of the reviews, but it works fine.I have used the fire stick and it is similar to the Roku with all of the apps. Setting up accounts and signing into all of the various apps and authorizing them on this TV was time consuming. I wish there was an easier way to consolidate the apps under one account.",0
4,"Great TV!
  
",3.Apr.19,Yes,"This television is seriously awesome! My tv is in a big bright room and the picture is still great. Picture is great, sound is okay (could be better), and super easy to use!The two things I would improve would be sound quality and some days my tv glitches and freezes up, but other than that it is the best tv for a college students budget!",0
3,"Good tv not great.
  
",4.Apr.19,Yes,"I bought two of these. One has great color and picture quality, the other is just so-so. Probably should have returned the one but I didn_ want the hassle of packing it! BUT, if this is an indication of what you might get then I would have to say it_ 50/50 chance, buyer SAVE THAT BOX!!",0
5,"Great picture
  
",4.Apr.19,Yes,"I like it.  Nice size.  Easy to use.  Comes with some extra subscriptions and easy to configure Amazon Prime video, Netflix and such.  Great picture for sporting events and works well with cable box and wifi.",0
