Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5,"Perfect in the kitchen!
  
",25.Nov.19,Yes,"We keep the Amazon Show 8 in our kitchen, and the whole family enjoys using it. Display is perfect size on the kitchen counter. We enjoy playing music (sounds great) and of course, we enjoy asking Alexa for the temperature or the weather forecast, and asking basically any question you can think of. Recipe feature is excellent too!",153
1,"Alexa, I don't want any ""Things to Try""
  
",26.Nov.19,Yes,"Aaaaaaaggghhh!  The ""Things to Try"" sayings are sooooooooo annoying.  And they are so stupid and do not pertain to me at all.  ""Alexa, how do you say hello in German?"", ""Alexa, rap for me."", ""Alexa, how hot is the sun?"", ""Alexa, what's the temperature on the North Pole?"", blah, blah, blah.  They constantly scroll overtop of the pictures  and photos that you upload to the home screen and wallpaper, making them really hard to ignore.  And the clock is so small in the upper left corner, that you have to be right on top of it to read it.  I couldn't take it any more and had to return my new Echo Show 8.",596
5,"Be sure to visit Settings for a better Echo 8 experience
  
",26.Nov.19,Yes,"Although I get frustrated with Alexa (a lot), this Echo Show 8 has been a treat so far compared to the Echo and the Echo Dot. And I haven_ even used it for cooking yet, which is why I got it. It_ just immeasurably better to have a screen.At first I was overwhelmed by what seemed to be random *stuff appearing all over the home screen, but when I went to Settings&gt;Home Content and turned most of the options off, now Home is just a picture and a small clock with the current temperature underneath it. Much better!Edited to add: if I interact with Alexa (i.e., ask for weather) afterwards I am getting a _ry Alexa suggestion, so I can understand where if you_e doing a lot with the device, that could become an annoyance.The sound quality impressed both my husband and me for the most part. (Maybe we_e just not very discerning in that regard.)Anyway, I like it a lot. Oh, I almost forgot to mention that I really appreciate being able to turn off the camera, too.P.S. It would be nice to be able to customize the clock face; that_ one thing I was disappointed by.",81
4,"Good product
  
",26.Nov.19,Yes,Good product,1
3,"Software makes it close to useless
  
",26.Nov.19,Yes,"I bought this to take the spot of my Show 5 in my bedroom.  With the Show 5 I could barely read the clock face across the room and there is no option to make the clock take up the entire screen.I figured 3 extra inches from the Show 8 would make the clock big enough to see.  Imagine my surprise when I found it is impossible to customize the clock face in Show 8 settings.  The closest I came to what I need is a dark screen with a tiny clock in the bottom left corner.  What is the point in that?There seems to be only one use case considered by Amazon, the user is right in front of the device.  If you see a positive review of this device, it's because the reviewer is using it in the kitchen or on their desk.  There is no consideration given for the across the room experience outside this being a photo frame.I sincerely hope Amazon gets their head out of their rear ends with this one.  I really feel like returning it.That said, hardware seems pretty nice.  It's just a bit ruined by the lack of customization and product vision on the software side.And for goodness sake, let people turn of ""Try this"" suggestions...",12
5,"Scaled down version of the show 2, but a bargain
  
",26.Nov.19,Yes,"I have a bunch of Echo devices in my home. Including the Echo show  2 10 inch.I feel like this is the best bargain at current prices.Sure you are getting 20 percent smaller in terms of screen size. But the difference is not too crazy.The screen resolution is almost the same. It looks very good.The sound is very solid in the echo show 8.I think the 8 is a compressed version on the 10 inch version. But that doesn't mean it's not good.Overall, I would definitely consider getting this over the 10 inch model. The price difference justifies it.",285
4,"Echo Show 8: Good But Not Quite as Good as the Echo Show 5
  
",26.Nov.19,Yes,"I have had an Echo Show 5 for over a month in my work office and like it a great deal. I ESPECIALLY like the ability to customize the clock.I received the new Echo Show 8 as a gift this past weekend and like it for most of the same reasons I like the Echo Show 5: great connectivity; good diversity of content and skills; and great as a sound speaker and photo display.But I found that the ES8 does not have the same options for clock faces as the ES5. There is no apparent reason for this, nor is it highlighted in the marketing for the ES8. Amazon, please update the ES8 software to permit at least the same range of clockfaces as the ES5.",613
5,"Great sound and screen is very easy to read
  
",26.Nov.19,Yes,"I have several Show 5's and am really excited about this 8"" model.  I have put mine in the living room and it makes a huge improvement in sound/music playing (as compared to the 5 which I already thought was really good) .  I had read it uses the same speakers as the larger Show 10 model.  I also have several of the Ring cams which are easily view able.  Another must have device from Amazon added to my home.",11
4,"Echo Show 8
  
",26.Nov.19,Yes,I like everything about this except for two things. You need the option to make the clock bigger if needed and be able to see the day's date.  Hopefully they will fix this in an update and if they do it would be a 5 star rating for me.,15
1,"Backlight Bleeding.
  
",26.Nov.19,Yes,"I love the way I can control Home Automation with Alexa. Was so excited to get the echo show 8, as my first echo screen unit. But as soon I powered it on, first thing I can see is the backlight bleeding so much. Is this normal to have that much, or did I got a bad unit? Anyway I thought it would be ok as you can see much when there is a brighter picture in it. But when it got inactive, I_l have only a clock and a black screen full with backlight bleed. Will contact Amazon and see if it_ normal or if I can get a replacement.__dit: Amazon it_ awesome, and it_ sending me a replacement. Will post back once the new unit arrives.__dit: added a picture for comparison. Second unit looks really good. Thank you.",104
2,"Great, but for one fatal flaw
  
",26.Nov.19,Yes,"I really do enjoy this device and am impressed at the abilities of Alexa. That said, until they add the option to disable the _ry Alexa suggestions on the bottom of the home screen I can_ recommend it and will not be buying addition units.Looking online I am far from the only person driven crazy by this so I hope Amazon listens to the feedback and makes this possible in a future update.EDIT: The current top review claims that I (and everyone else complaining about this) am wrong and this can be disabled. While this person is right in the fact you can customize a lot of the display, the _ry suggestions at the bottom are not one of them. For the record I contacted Amazon support before posting my review to confirm this. Anyone who says otherwise is simply wrong.",876
2,"No instructions?
  
",26.Nov.19,Yes,"I think it needs better instructions.  It is probably awesome if you know how to use it, but we have no idea how to use this, or what it's capable of.",5
5,"Solid device, exceeds expectations
  
",26.Nov.19,Yes,"I was expecting the screen size to be a bit too small but it's a good size.  HD screen is nice with crisp images and pictures.  Sound quality is pretty good too.  People complain about ""try Alexa"" on the home screen but there are a lot of customization options for what to show on the home screen - including the ability to turn those suggestions off.  Very happy with my purchase and will most likely be picking a few more up as Christmas gifts!",8
4,"Great addition to my kitchen
  
",26.Nov.19,Yes,Love it! Wish they had a full screen digital clock.,7
5,"Super fun
  
",26.Nov.19,Yes,My husband got me this as a early Christmas gift he loved it so much and was like she might just buy this herself lol I do love it. The sounds are great it looks up everything so far and reminds me to have a great day.,1
5,"My son loves it.
  
",26.Nov.19,Yes,"My son loves the 8 inch Amazon Show.My wife has the the 5 inch show in our bedroom.I have the 10 inch show in my home office.Needi I say more we love the Amazon Show for sure.I was surprise on how good the 8 inch show sound was, great price.The only problem I have we need more names for our units, and maybe we can name our units ourselves.I also have 4 Echo Dots and one car unit.",17
4,"Very good addition, but needs option for Big Clock
  
",26.Nov.19,Yes,"Replaced my Echo Spot with the Show 8.  Very nice screen resolution and easy to use.  I like the streaming video available as well as the standard Echo features.  My one disappointment is the lack of ability to change the clock look.  I should be able to have a large clock display over most of the screen or other cool features, but right now only a small display in one corner.  Hopefully this will be resolved in a future update.",40
3,"Needs Work.
  
",26.Nov.19,Yes,"There are many things I like about this. However, 1 major thing is such a significant drawback that I feel weighs all the otherwise positive aspects out. That is, the constant, _ry Alexa,........ at the bottom of the home screen. It cant be turned off and it incredibly annoying.  It also seems to be something that has been around for past generations and I am absolutely baffled as to why.",15
5,"What a sound! Impressed!!!
  
",26.Nov.19,Yes,"WHOA!!! The sound is so deep and crisp!!! With the type of music I listen too, indie pop, the Echo Show compliments the music so nicely! I_ not fussy when it comes to technology and this is worth it on all levels of experience and usability!! Simple, great sound, connected well with my Bluetooth... easy to set up, Bing bang boom, DONE!!",1
5,"Works exactly as advertised
  
",26.Nov.19,Yes,Works excellent with our Ring doorbell. Screen resolution is beautiful. One of our favorite purchases,3
5,"A big improvement over the Show 5
  
",27.Nov.19,Yes,"All good so far.  I have the Show 5 and this is much better.  Better screen resolution, better speakers and obviously a larger screen.Like many others, I'm still not happy being unable to completely turn off the ""Try, Alexa..."" annoying banner at the bottom but it doesn't appear as often now as it does with the Show 5.  Mine is mostly just a large digital clock with a photo background, with the banner missing most of the time.I like it so much I'm getting a second one.",5
5,"The best echo device!
  
",27.Nov.19,Yes,"Great device. I am glad I waited for the 8 inch. Definitely worth it. If you can still get it for under $100, get one before prices go back up.  I like being able to see my Ring cam, listen to radio stations, Alexa even plays games.. so far my favorite is guessing the song..I tried 90s, 2000s, and 2010s. You can play with another so as well.  It_ like having a tablet without running on battery and a great loud speaker already attached. Only thing she can_ do is make me a ham sandwich lol.",7
5,"Our 35r Alexa device and very pleased
  
",27.Nov.19,Yes,"Have an Echo Dot and a Yamaha sound system with built-n Alexa, but our new Echo Show is really slick and our hands-down favorite.  Sharp color display and good sound quality. The 8"" display is just right size for an average size room - big enough to see easily without taking up too much space.  We've also just added a video security camera and the SHOW is excellent for real time display or stored video playback.",11
5,"UPDATE: AMAZON helped me fix my problem with great service!
  
",27.Nov.19,Yes,"My original review is below, but it turns out that I needed to change the wake word for the Echo Show. Amazon resolved this issue within an hour of my complaint. Now I am very happy with the Echo Show 8!ORIGINAL INCORRECT REVIEW: My new Echo Show 8 is 2 feet from me. My Echo Dot is in a room 15 feet away. About half the time, the Echo Show indicates that it is hearing my command, but the Dot in the other room responds to it. Makes it annoyingly useless to me. Also, it won't respond to commands to stop playing music, again probably a microphone issue. Will probably be returning it.",5
5,"Discount (updated)
  
",27.Nov.19,Yes,"Not very cool, offer a pre-sale for $30 off and a week later reduce it another $20, not nice at allUpdate, changing from 1 star to 5. Amazon did me right, totally unexpected. Thanks Amazon",27
5,"Love my echo show 8
  
",27.Nov.19,Yes,Received today 5 minutes later linked to WiFi and Alexa love this thing would give it 6 stars if I could,4
5,"Perfect Echo Show - size and quality
  
",27.Nov.19,Yes,"This Echo Show is a winner.  I have a LOT of Echo Shows around my house (various models) and I like this the best.  The screen is much better quality (and larger) than the Echo Show 5 and larger screen than the first generation Echo Show.  The design takes up less room than the earlier Echo Show models and looks better too.  If you buy a stand for it, get the one from EchoGear (shown in my photos).  It works great and tilts up and down and swivels.  The screen looks great (HD) and sound is excellent.  I like the switch on the top to turn off the camera and microphone (like the Echo Show 5).",470
5,"A Great Addition to Your Home Tech
  
",27.Nov.19,Yes,"This is my first Echo device.  Had already set up several skills on the Alexa app before the Echo Show 8 arrived, so I was ready for it; and had my expectations already set as to the quality of the response to the voice commands.  If you are considering entering the Echo 'echo-system' and are on the fence about getting one of these, try downloading the Alexa app to your phone or tablet and try it out.  On the phone app (iPhone and iPad in my case), a button push activates Alexa; with the Show 8, just say her name and she starts listening.Some of the Alexa skills still need some work, and your satisfaction with them may vary.  But for the Show 8, it's great!  The speakers sound better than  I expected (actually are pretty awesome compared to the Show's size) and will fill the room with sound.  The Show 8 has an external speaker jack on the back, but I don't see ever using it - the internal speakers are THAT good - can feel the bass from the speakers vibrating the kitchen countertop.  With the speakers in the rear, having it backed up close to a wall provides the best sound projection and quality.  A similar concept to some higher end Bose speakers, which have rear-firing elements that are designed to reflect the sound off of a wall and provide more ambience.When music is played, the lyrics scroll on the screen, so you can sing along (if your housemates and dog can stand it).  Even when playing at a higher volume level, I can still get Alexa's attention but it may take more than one attempt.  The microphones are quite sensitive and will pick me up from another room as long as there is not much background noise.  The Show 8 also has Bluetooth, so you can pair it with a phone, laptop or other device and play music through the Show 8's speakers.  I do this frequently since the Show 8's speakers sound much better than the internal phone or laptop speakers.  I did notice a bit of a delay in watching a video on the laptop, and then the audio coming out of the Show 8.  It just may be an artifact of using Bluetooth to send the audio.Rather than the recommended stand (or no stand), I purchased the ""Echo Show 8 Adjustable Aluminum Swivel Stand"" also sold on Amazon (you can see my review of the stand on that page).  A stand is recommended to allow you to position the Show 8 at an optimum viewing angle.I also purchased several of the Meross Wifi smart plugs (also sold on Amazon).  Have them programmed to link with Alexa so I can give one command (such as ""Alexa, turn on Christmas Lights"") and ALL the plugs in the Christmas group turn on at the same time.  Pretty cool!  Once Christmas is over, the plugs will be assigned other duties.The Show 8 can browse the web.  There is a Firefox skill that will allow you to open a web browser.  And if you don't like tapping letters on the screen, you can pair a Bluetooth keyboard and mouse (see photo).  If you have an HP printer, it can be linked to the Show 8 to print grocery lists or stuff you find on the internet.Not a deal-killer for me, but can't seem to be able to disable the ""Try Alexa &lt;blah blah blah&gt;"" on the bottom of the home screen.  You CAN disable the skills cycling with other topics in the center of the screen as another reviewer noted.  I have the Show 8 in my kitchen; so the display is not ""in my face"" and I am not looking at it all the time, so it is not THAT big of a deal.Have to admit I was skeptical and wasn't sure if I would find it useful....but I'm liking this device more every day.  Now an Echo Dot has found its place in our household as well.  Along with some Echo Buttons....Like the Echo Show 8 so much that I ordered another one to give to my daughter and son-in-law!",158
2,"alexa, quit showing me suggestions!!!!!!!
  
",27.Nov.19,Yes,"Update - There are reviewers out there who claim you can turn off the suggestions.  When I first go the device I went to the ""Home and Clock"" settings, turned EVERYTHING off, and I still get the alexa suggestions all the time.  One person also claims to have a full-screen clock displayed.  When my review was posted, I received a phone call from an amazon support person, and he agreed there is NO way to turn off the alexa suggestions and he also agreed there is NO way to display a full-screen clock.-------------------------------------------------------------I have the show5 and I really like it.  I have turned off the notifications but I still get the annoying alexa suggestions at the bottom of the screen.  On the show5, at least the alexa suggestions are in small print and I can pretend they are not there as I enjoy my large clock.  On the show8, all you get is a small clock in the upper left corner - no way to change it and since the screen is bigger, the mandatory alexa suggestions are in bigger font.  The good news - it was up and running in about 2 minutes and amazon music sounds good on it.  The bad news is, do I really want to keep it?  I really like the large clock face on the show5 and it seems ridiculous I have NO clock options on the show8.",48
3,"Not as customizable as the Echo Show 5
  
",27.Nov.19,Yes,"While I was looking forward to a bigger screen to be seen further away, I was disappointed in a few things in comparison to the Echo Show 5.  It does have a bigger screen, however, the clock face is not as customizable as the 5.  Also, most of the time while on the home screen only shows the time, appearing to have no option to show the weather and date all the time such as the Show 5 does.  The sound is the same as the 5, the screen is bigger, but otherwise disappointed in the features of the Echo Show 8.",5
5,"easy setup
  
",28.Nov.19,Yes,"easy to use, Amazon is awesome",5
2,"It's a scaled down Echo Show, not a scaled up Show 5
  
",28.Nov.19,Yes,"Has the standard Alexa/Show functionality - as you would expect - and they work fine.BUT:- The screen continues to rotate thru  Echo ""Try ..."" prompts ,even with all settings disabled. Terribly annoying.- Was hoping to make this a big Clock - like you can with the Show 5 - NOPE.  - The clock has fewer options  - The clock digits are actually smaller than the Show 5.End of the day, if you just want this to be a clock, you end up with a smallish clock in the upper left corner of the display and continually rotating ""Try ..."" prompts at the screen bottom. Big dissapointment.",41
1,"Alexa keeps saying _omething went wrong
  
",28.Nov.19,Yes,"I am so disappointed in my Echo Show 8. Setup went really well. I have extremely fast internet. In the middle of her introduction to the features of The Echo Show 8, Alexa starting speaking in a loop and couldn_ answer any questions or execute any commands. After over an hour with Tech Support, Alexa is still unresponsive. Boo! Hiss!  Not a good introduction to the Echo Show 8.UPDATE: if your Echo Show 8 has the problem I described above, unplug it and let it sit for a few hours. I tried this and when I plugged it back in, Alexa was able to work as she is supposed to. Frustrating at first but turned out okay.",20
2,"Disappointing
  
",28.Nov.19,Yes,"I have the Show 5 as my bedside clock. I also have horrible vision. I bought this thinking I could have a larger clock than I do on the 5, but nope. The option to make it a big clock and fill up almost the entire screen, as you are able to do on the 5, is not an option on this. Disappointing, to say the least.",26
5,"Always wait for Black Friday!!
  
",28.Nov.19,Yes,I love my Echo Show 8! I should have waited a couple more days to order and I would have saved $20. Amazon doesn't do price adjustments on deal prices so always wait.,9
1,"""Things to Try"" makes this a product I can't recommend
  
",28.Nov.19,Yes,"I wrongly assumed that this new improved Echo Show would offer a way to turn off the absolutely annoying ""Things to Try.""  I was wrong.  Until they come up with a way of turning it off, I can't give a good review to this product or to any other Echo with a screen (Show, Spot).  I would put an Echo Show 8 in every room if they would allow me to kill the Things to Try.",93
2,"Software issues &amp; needs more options !!
  
",28.Nov.19,Yes,"Just received my Echo Show 8, set up was basically the same as an Echo Show 5, however, there is differences when it comes to the menu and options, I liked the addition of optional photos to chose from but the option to have the day/date on the screen is gone, who would do that, also there is no options for making the time fonts bigger/smaller.  Would be nice also if you could change the font colors. The speed at which the pictures rotate is much to fast, at least for me, maybe more options would be nice like an hour or 2-3-4 or even as long as a day, have a different picture every morning.  The size is nice but without being able to enlarge the fonts .. well .. would be nice for people that can't see real well. Overall I like it but needs some fine tuning as far as options especially for the price.  Another thing is I really don't need Alexa telling me to try and do things all day long I mean come on, how about an opt out button.Update;  12/12/2019I had two brand new Echo Show 5's that got sent back for fixing after dealing/chatting with Amazon customer service several times over a two week period because picture rotation would freeze along with a couple other glitches that occurred now and then and got sent back two refurbished/renewed Show 5's, my point here is that my brand new Echo Show 8 is doing the exact same thing, so instead of going through the whole customer service fiasco again I'm just returning it while I still can and not getting another one.  Another thing I noticed that I disliked after using it for a few days was when you set a timer the numbers are nice and big with a count down, but after just a couple seconds the timer shrinks down to where you'd have to be inches away to read it.Maybe, just maybe when gen-2 Echo 8 comes out I may revisit it, but they need to make some major changes.",44
3,"diffrent software than the ES5
  
",28.Nov.19,Yes,"The ES8 is a nice unit but it would be nice if Amazon could make it possible to get rid of the Try Alexa ----on the bottom. One reviewer said to go to home and clock then home content and then turn off Discovery. That's not quite correct for the ES8, that is how you get rid of the Try Alexa on ES5 not the 8. There is no Home and Clock, the 8 has a wallpaper and clock and right below that is the home content where you find discovery, and you can turn it off until you turn blue in the face, it will not cancel the Try Alexa. Maybe I have a different ES8 or Amazon posted the review for the wrong Echo Show. The second difference from the es5 is the clock. You have one setting. Overall the ES8 is a nice unit, just wish Amazons software department would have kept some of the features the 5 has. I'm just hoping they can send out some updates to fix these glitches.",9
