Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5,"Works with Verizon
  
",4.Jun.19,Yes,After spending time reading the reviews I wasn_ sure if it would work with Verizon. When I received the phone I popped in my sim and worked perfectly. The phone had minor blemishes... nothing to be concerned with... what you would expect with a refurbished phone. I_e had the phone for almost a month and everything is working great! Overall I would recommend.,0
1,"Great phone that stopped working!
  
",10.Jun.19,Yes,"I recently decided to upgrade from the iPhone 7 to the iPhone X.I was unimpressed with any enhanced features, and namely the new face recognition to unlock the device. After the first two days of owning the new iPhone, I was over it. Gone was the ease of simply using a finger print to unlock the phone. This became annoying since I have to have a passcode on the phone and many apps I use day to day require either a pin or passcode which would generally use the finger id. Yes, the face recognition would unlock the device, but I had to literally pickup the phone every time I wanted to access email, text messages, or review information in an app. Previously, my phone could rest on my desk, I simply use my finger id to unlock and easily access whatever. Now, I have to pick up the phone or make it obvious I am accessing something on my phone.Aside from the new facial recognition, there is nothing really feature enhanced from the iPhone 7. Sure, you can argue, better camera etc, but that is minimal and not worth the money or upgrade with something already awesome. The downside was i didn't even own the phone for 3 weeks and the screen stopped working, the phone wouldn't power on... very disappointing.",0
1,"DISAPPOINTED!
  
",11.Jun.19,Yes,Really was excited for this purchase....phone had few scratches but in overall great shape. Sad to say I only had the phone for a few days and now the screen is unresponsive to touch. Tried all resets still dont work so im guessing its hardware. Very dissapointing. I am now trying to return to get a refund.,1
5,"Great phone for decent price
  
",23.Jun.19,Yes,"Bought this for my step daughter. Works great, shipped on time",0
4,"microphone issue
  
",28.Jun.19,Yes,good expect the microphone started bugging out a few weeks in,0
5,"Good
  
",30.Jun.19,Yes,"So cute, excellent cell",0
1,"Don't buy phones from this seller
  
",4.Jul.19,Yes,The phone was secretly scratched and the photos would not rotate,0
5,"iPhone X
  
",5.Jul.19,Yes,A++++,0
1,"Do not buy second hand phones .
  
",10.Jul.19,Yes,"Before purchasing the phone as a upgrade from my I phone 7 ,  I read all the reviews, then I made  one of the the the biggest mistake of my life the phone is a total waste of time , everything is bad about the I phone x , considering it cost me so much money,  I believe Amazon  should monitor carefully the sale of used phone it's is obvious no one cares.  I am certain  the previous owner had problems and I brought it  on myself,  I am so dissatisfied.",2
5,"Absolute Steal
  
",13.Jul.19,Yes,"The phone works perfectly fine, and honestly ended up exceeding expectations. Looking for a refurbished/renewed phone most times mean that you will have a kink or defect in the phone somewhere but not this one. The phone works great and honestly cant tell what_ supposed to be wrong with the phone. Had for 2 weeks and not a single problem. Would highly recommend buyerspray when ordering yours",1
5,"Great deal.
  
",17.Jul.19,Yes,"Great buy.  Looks , feels, and performs like brand new.",0
5,"Satisfied Customer!
  
",17.Jul.19,Yes,My phone arrived quickly and seems to be almost _rand new. I could not find any small scratches or sign of exterior wear. The battery life is incredible. I have had the phone for a couple of months now and have not had a single problem!,0
5,"Came looking like new and no issues so far!
  
",19.Jul.19,Yes,"iPhone X came with 94% battery life. It looks almost new. One or 2 tiny scratches and no other issues so far. The phone powered on immediately and was fully charged. Even though the phone was described as GSM unlocked only and not suited for Verizon my Verizon sim worked. It_ model number A1865 which I found on the web as the fully unlocked model. So, you may want to look for that when ordering. I now have a MintMobile sim in the phone and it works on T-Mobile towers. I_e had no issues so far and was happy for the price I paid $584. You should watch the price because it fluctuates. I will update if anything changes with the phone_ functionality.",2
5,"Incredible value
  
",20.Jul.19,Yes,"I was a bit nervous buying such a pricey phone refurbished, but I was very impressed. Battery came at 95% health, the device came with a screen protector and generic accessories (which were actually better than what normally is included), and the only imperfection was a small scratch that I hope is in the screen protector but is hardly noticeable. For half the price of the new phone, this was incredible quality",0
5,"I highly recommend
  
",20.Jul.19,Yes,"Like a brand new iPhone, I really love it",0
1,"Not as good as they say it is
  
",30.Jul.19,Yes,As soon as I took it out of the box it wouldn't turn on. It didn't have any scratches or anything but it simply wouldn't charge and therefore couldn't use it. I was very dissapointed because it had such great reviews and I waited so long to receive it.,1
5,"muy buena compra
  
",30.Jul.19,Yes,"el teléfono era tal cual lo compre! lo único malo es que el cargador y el cable son genéricos, el resto excelente!!!",0
4,"Earphones
  
",22.Aug.19,Yes,I didn_ receive the iPhone earphones,0
1,"Doesn_ work after few days
  
",31.Aug.19,Yes,Never again!,0
1,"Damage piece
  
",6.Sep.19,Yes,don_ t Buy this crap,0
5,"Easy SIM swap, passed apples tests
  
",7.Sep.19,Yes,Easy SIM swap.Took the phone to an Apple store and it passed their diagnostics test.Very good price.Only problem is that it came with an unofficial charger cable and no headphones but that was expected.,0
1,"Face ID not working
  
",7.Sep.19,Yes,"The device has no apparent damage and battery is practically new.  However, Face ID does not work.  After several tentatives to set up the Face ID, I went to an Apple Authorized Store and it was diagnosed that Face ID sensor is damaged and also evidences that device had contact with water (oxidation).",1
1,"Speaker is not working
  
",7.Sep.19,Yes,The speaker is not working. And has scratches on the screen.Bad customer service,0
3,"Looks new but needs to be replaced...
  
",10.Sep.19,Yes,Has a ghost touch Needs to be replaced.It happens 6-7 times a day.,0
5,"Fantastic
  
",13.Sep.19,Yes,I have had no problems since I_e bought this phone and I am very happy with it.,0
1,"Iphone
  
",13.Sep.19,Yes,"Mi iPhone venia con la cámara rota y el micrófono no funcionaba bien, lo devolví",0
1,"Broken Phone
  
",2.Oct.19,Yes,The seller delivered a broken phone that does not power on. Furthermore they sent along a microUSB charger for the  iPhone. When a normal iPhone charger was plugged in the charging port appeared to be broken and the charging cable never properly snaps into place. Unsurprisingly the phone never charged or turned on even with a hard reset.,0
5,"Great phone
  
",19.Oct.19,Yes,Phone was in great condition! It was delivered as expected. It also came with a Shatter glass protector on the phone,0
5,"Quality of product!
  
",19.Oct.19,Yes,Very good deal!!,0
1,"Broke after 4 months
  
",28.Oct.19,Yes,"I had this phone for only 4 months and it completely broke. I brought it to a football game and it was in my pocket, zipped up the whole time. After the game it just started flashing the apple logo. I took it to a phone repair store and they opened it up and were surprised it ever worked, saying a lot was wrong within. Just pay the money and get your phone from apple/whatever your cell carrier is.",0
5,"1
  
",28.Oct.19,Yes,Is excellent,0
5,"Great value
  
",4.Nov.19,Yes,Phone was in perfect condition. Very pleased.,0
2,"Well I really need help with it
  
",7.Nov.19,Yes,"Hi guys, i really like the phone, but it's giving me hard time,keep freezing and then it says something about charge too",0
5,"Amazing!!
  
",9.Nov.19,Yes,Love it!!!,0
5,"Nice!
  
",16.Nov.19,Yes,Perfect condition _,0
5,"Good purchase
  
",23.Nov.19,Yes,"Phone works great, no problems with shipping or unboxing, came with screen protector, which was an unexpected bonus.",0
5,"Very satisfied
  
",25.Nov.19,Yes,Received this today and it looked brand new!! Couldn_ find a scratch or ding anywhere. Battery health was at 90% which seems fair to me. I was hesitant to purchase based on reviews but so far I_ happy I did. This is a Christmas gift for my son and he_ going to be very happy with it!,1
5,"GREAT DEAL!  Perfect condition with 93% battery
  
",1.Dec.19,Yes,I am very pleased with this purchase.  The look of the phone is perfect and the battery life is fine for the cost savings.  It actually came with a screen protector so I will be returning the one I purchased with the phone.  I was also able to easily switch carriers due to the fact that it is unlocked.,0
1,"Never again
  
",2.Dec.19,Yes,Charger port on the phone does not work properly I can_ charge my phone regularly and my battery life sucks,0
5,"Very great phone
  
",3.Dec.19,Yes,"I was a little apprehensive after reading the reviews but I_ glad I went ahead and bought it. The phone is great, looks nw an no visible scratches on the screen. A gear purchase , worth every dollar. I will definitely buy again from this seller, the phone came 2 days  earlier.",1
4,"Good
  
",8.Dec.19,Yes,Like,0
5,"Great Value
  
",12.Dec.19,Yes,Had to leave feedback since this is such an expensive item.Arrived a day early.89% battery health.A few scratches but those were expected since this is a used device.Everything works so far. Tested FaceID (front camera) and pictures and video (rear camera).  Will update if I notice any issues.Great deal IMO. Hopefully the wife agree since its for her!,0
3,"It has a crack in the screen
  
",12.Dec.19,Yes,The phone has a crack at the top of the screen.  It is small but annoying.,0
5,"No flaws
  
",14.Dec.19,Yes,iPhone came as described.,0
5,"Must get
  
",15.Dec.19,Yes,"No scratches, I_ very pleased with how fast and clean it is",2
5,"Worth the money , updates and functions perfect
  
",15.Dec.19,Yes,Still working perfectly,0
5,"Exactly as advertised!
  
",16.Dec.19,Yes,"Exactly as expected!! Can hardly see any scratches, battery life was at 92% when I got it, came with charger cord &amp; base, came sooner than expected, &amp; works perfectly!",0
5,"Good
  
",16.Dec.19,Yes,"Good condition, came with charger.",0
2,"Phone has a few scratches
  
",16.Dec.19,Yes,The phone has scratches on the front and back,0
4,"N/a
  
",22.Dec.19,Yes,Gif,0
5,"Love
  
",23.Dec.19,Yes,Love this! Definitely worth the money,0
5,"Very good condition
  
",26.Dec.19,Yes,"The phone I received seems to be in great cosmetic condition. There are no visible scratches, and everything seems to work like It should.",2
5,"excelente producto a un excelente precio
  
",27.Dec.19,Yes,"El producto vino en perfecto estado, solo un pequeño rayón en la parte superior derecha de la pantalla. Su funcionalidad es perfecta hasta ahora. La caja trajo un cargador no original nuevo. Relación precio- valor es excelente.",0
1,"Save your money.
  
",27.Dec.19,Yes,It came barley damaged from all 4 sides.. scratched so bad I was shocked someone would even sell this.. it_ not worth the price. Save your money and buy a new one for $100 more it_ worth it.,2
1,"line across the screen
  
",28.Dec.19,Yes,"after only a month of usage, a green line appeared across the screen. I'm very disappointed about this phone.",0
5,"Excellent decision!
  
",29.Dec.19,Yes,"Great purchase! We actually bought another one (64gb) for $400 online &amp; it was a bad purchase, so we were wary to buy online again, but I am glad we went with this one. The phone works great &amp; its 256gb!!! Highly recommend!",0
5,"Great phone and great discount!
  
",29.Dec.19,Yes,Great value. Phone seems like brand new for me and works perfectly.,0
5,"I love it!!!
  
",29.Dec.19,Yes,"I love it I was iffy about getting a used phone, but I did order my iPhone 5 on here, as well and it was good. So I gave it a try it_ amazing no scratches, no dents nothing, screen is in perfect condition it also came with a screen protector,  so it will stay that way I_ very careFul with my phones since I usually buy them this way. I_ soo happy with it. I believe the battery is at 98% and I haven_ found anything wrong so far.  works great!!!!!!!!!",0
3,"Battery Life was already at 87% when received
  
",31.Dec.19,Yes,"The unit was in great condition cosmetically.  No scratches, etc.  Once we were able to connect to carrier, we noticed the battery would drain quickly.  Checking the battery life, we saw it was already at 87%.  The battery should have been replaced prior to sell.  We are now having to pay to change the battery which now makes the item more expensive than if we had bought a different model.Otherwise, a nice unit.",0
5,"Great phone
  
",31.Dec.19,Yes,Works great so far. I love it!,0
5,"It_ aight
  
",2.Jan.20,Yes,Battery could have had more but overall pleased. Battery came with 90% life. Other than that a sound phone,0
5,"Breylon
  
",2.Jan.20,Yes,It was good,0
1,"Damaged and unusable
  
",3.Jan.20,Yes,Damaged and un usable chose a different seller.,0
5,"The phone was in excellent condition.
  
",8.Jan.20,Yes,Good quality,0
5,"Super!
  
",8.Jan.20,Yes,I thought I was going to be played and something terrible but it really exceeded my expectations,0
