Rating,Title,Date,Verified Purchase,Body,Helpful Votes
3,"The picture is good, but they removed display casting. Get an older model if you want that feature.
  
",26.Aug.18,Yes,"This has a good screen and I can do almost everything I wanted from it. Unfortunately, that almost is a pretty big deal for me. They removed screen mirroring from the latest versions, so you can no longer cast your web browser to your TV. If you get this TV, and find that you want to do that, you're going to end up with a Chromecast or Roku anyway.",1
5,"Love it!!!
  
",26.Aug.18,Yes,We love our new TV!!!,1
5,"Great
  
",26.Aug.18,Yes,"Works great. I just wish it had a sleep timer. I also find the ""shortcut"" buttons on the remote annoying/pointless (prime video, Netflix, HBO and Vue). Finally, it would be nice if the speak to Alexa (without pressing the button) option was possible (without having to buy an echo).",0
2,"Fire stick functions stopped working
  
",27.Aug.18,Yes,Had it for about a month and the fire stick functions just stopped. Tried all the troubleshooting and getting a new remote. Can_ get to the home screen without restarting the tv every time.,2
1,"Tv Tuner Not Working
  
",27.Aug.18,Yes,"When scanning for analog cable channels, it will only pick up 11 of the possible 30 that all other set tops receive.",4
5,"Why did I wait so long?
  
",28.Aug.18,Yes,I finally caved and bought a larger TV for my husband. I bought the fire edition for me. I'm glad I did. Such a great clear picture and easy to navigate to all my favorite apps!,1
4,"Great tv! The Remote was a little buggy but amazon helped me fix it!
  
",28.Aug.18,Yes,"I really like the tv, it has great video quality and decent sound- plus I love the fire tv is built in. I did have an issue with some of the buttons on the remote-The home and microphone button wouldn_ respond at all. I_e only had the tv a month and the remote hasn_ been dropped or anything. Turns out it was a glitch in the system, but amazon called me and helped me fix it! It was super easy. I just had to deregister the device and then re login and problem solved!",1
3,"It's ok...
  
",28.Aug.18,Yes,"So every once in awhile, the picture will go out but you turn it off and turn it on again and it's fine.  Also, makes a noise like it's going to blow up.  These don't happen often but enough to think the TV isn't going to last long.  Well today, after turning the TV off, a few seconds later, it turns back on again.  It would not stay off.  I went through all the settings to see if there was something, but couldn't find anything.  I finally had to unplug it.",2
5,"Best bet for the money.
  
",31.Aug.18,Yes,"Awesome smart TV! Great features, picture is okay for 300 dollar TV. Blacks on TV can look grainy otherwise looks great. I am sold on the Amazon Alexa feature and the ease of use.",0
5,"Great buy!
  
",31.Aug.18,Yes,"Great TV , I actually like it better than my Samsung. The volume is fantastic!",1
5,"Toshiba 43"" TV
  
",31.Aug.18,Yes,I got a great deal on this TV! I wanted a TV for my home office and didn't want to pay a lot. The picture is clear and works for what I need!,0
5,"Perfect, all-inclusive smart TV functionality.
  
",1.Sep.18,Yes,"I love this TV. Though the search function in the app store is bad and counter-intuitive, I can't adequately describe how nice it is to have a single remote for all tv functions. As a cord cutter, all our tv consumption is via apps so this is really nice. I can't speak for the use of the Alexa function because we really don't use it but the remote is pretty easy to figure out.",1
4,"Great add on to your smart home set up with alexa
  
",1.Sep.18,Yes,"TV works great, great sound, picture quality and a good home screen menu...",1
4,"It is wonderful
  
",3.Sep.18,Yes,"After it was hooked up , it has a very good picture and one you get to knowit, is easy to operate.",0
5,"Loving this tv
  
",3.Sep.18,Yes,"It works great.  The setup was easy, the remote works great.  No issues.  Watching it right now.",1
4,"Nice picture
  
",3.Sep.18,Yes,It's a beautiful picture and really bright. I would recommend as a gaming or living room t.v. The only downfall for us is the internet cable service we use is only available on Roku and we had to purchase another one instead of just being able to download the app.,0
4,"Great TV Not Suitable For A PC Monitor or Gaming
  
",3.Sep.18,Yes,"The online services for this monitor are awesome.  Unfortunately for me I bought this as a monitor for my TV.  The published refresh rate for this 4k tv is 60hz which should be fine for a PC monitor.  Unfortunately at 4k this TV only can operate at 24mz.  Anything under 60hz (and even 60hz a bit when playing games) will cause serious lag between mouse movements and the display movement with motion blur.  I had to go all the way down to 1080p 1920 x 1080 to get the published 60hz.  Switching to a ""Premium HDMI cable should allow the TV to get to it's 4K resolution however.Input lag is how long it takes for a display to update after it receives a signal. In Movie mode, the Toshiba Fire TV Edition shows a poor 70.6ms input lag. Switching to Game mode cuts that down to a much more reasonable 40.2ms, but that's still far too high to consider it to be a good TV for gaming",21
5,"A complete entertainment package inside a 43"" screen.
  
",3.Sep.18,Yes,"What I like about the Fire Stick section is, it is a lot like Roku but this TV gives me a lot more options than Roku. I like the ability to add apps and browsers. The TV arrived sooner than expected, 3 days, even though I expected a week's time for shipping. Pleasantly surprised.",0
5,"Toshiba FIreTV
  
",4.Sep.18,Yes,Great TV. Easy to setup and use. We have been streaming videos almost daily. The color is vibrant.,0
4,"TV great. Remote not so!
  
",4.Sep.18,Yes,Love the TV. Only 4 stars because the remote is quirky. Had to call Toshiba (855-527-2411 - thank you Amazon support) to get NON WORKING remote to function. Had to completely reprogram TV and remote and start adding APPS all over again. Pain in the ...  Often remote still locks up and will not function. I need to remove batteries to reset - as instructed - to get it to work again. Pain in....,0
5,"Great Price
  
",5.Sep.18,Yes,"Great price, nice size. The only drawback is the sound. Its like somebody crammed an oversized speaker in there and it is never just right experientially.",0
4,"So far great TV
  
",5.Sep.18,Yes,"I bought this TV on Prime day and so far its been great. the sound the picture everything has worked so good and I have had no issues. It runs so smooth compared to the actual fire stick, I'm very happy with my purchase.",0
1,"Dont buy
  
",6.Sep.18,Yes,"Bad picture, wifi stops working and have to unplug for it to work again, remote stopped working  all this within a month or two , also have to unplug hdmi cable  multiple time for it to work and bad customer service  DO NOT BUY !!!!!!",1
5,"Great Quality TV
  
",6.Sep.18,Yes,"Wifi connection is fast, no issues, super easy to setup and being able to use Alexa is wonderful. Well worth the investment. Video quality outperforms any Vizio, Samsung or Element I have owned. Nice contrast and great clarity.",0
5,"TVs GREAT! Install by Best Buy only!
  
",8.Sep.18,Yes,"Fantastic TVs! So happy and the sound is great! Beware though, I also purchased an Install Service from Amazon. The contractor was Securivue. They were a NO SHOW NO CALL three times! Finally went to Best Buy and hired the Geek Squad for big $$$. Super happy with the TVs and Best Buy!",0
4,"Great TV at a great price
  
",8.Sep.18,Yes,"I love this tv. It_ awesome. Does a lot, looks good, sounds good. The only issue I have, is a lot of times the voice ends up being a few seconds ahead, so the audio is not always in sync with the video",0
5,"Great TV
  
",8.Sep.18,Yes,"We needed a new TV and the deal on this on Prime Day was great. Higher end TVs may have a little better quality picture, but this is very good and, hey, it_ TV. I did link it with my Echo Dot. Alexa likes specific language to control the TV but once you get that down it_ pretty cool to instruct her to _urn on fire tv _pen Netflix ......  We_e decided to _ut the cord with cable TV and this makes it easy to navigate through the various options available without cable. I_e also connected an antenna to this. With the antenna I receive live broadcast from the major networks (CBS, ABC, NBC) as well as many other channels. I receive at least 55 channels with the antenna. Hook up was easy.",1
2,"... but does not support Spectrum App so is essentially useless for daily TV activity at my house without having ...
  
",8.Sep.18,Yes,Works well for all of my Amazon Prime viewing but does not support Spectrum App so is essentially useless for daily TV activity at my house without having to purchase an addition tV source such a as sling or Hulu.....,1
2,"Tv is ok. Remote not good.
  
",9.Sep.18,Yes,Bought it on Prime day. Sometimes TV will not connect to WiFi. Solution is restart it.This week the Voice control on remote stop working. Still looking for a solution.,1
5,"Game changer and my family likes me better
  
",10.Sep.18,Yes,I_ too lazy to lift a finger. Almost too lazy to speak. I_ rather not a lift a finger so I chose this tv so I can continue my lazy ways of not lifting a finger and Can now yell at Alexa instead of my kids to turn the channel. My kids like the new me. Thanks.,1
3,"price to value ratio is nice
  
",10.Sep.18,Yes,"its ok for the price for sure, black levels kinda bother me.  remote is a bit annoying to use sometimes.  doesnt exceed 60hz in 4k, but how could it for this price? pretty sweet otherwise.  I retired a three panel 1080p setup with this tv, and it works pretty well.",3
5,"Don_ miss having cable tv..
  
",15.Sep.18,Yes,"It_ been a couple of weeks with my Toshiba Amazon Tv and I don_ miss having cable tv! Bought this awesome tv during Amazon Prime Day and it_ practically paid for itself. Not only does it have all my go to tv apps but now that Apple and Amazon have settled their feud, I can see all my movies I purchased on my Apple TV. Prior to my Amazon Fire Tv I had to use one remote for my cable box and another for the Apple TV, having the preset buttons on the Amazon remote is cool but my favorite feature is the build in Alexa. For the price point, it was definitely a good deal.",0
5,"Great TV
  
",16.Sep.18,Yes,"Love this tv! We don't have cable, so this tv delivers everything we were looking for. The  picture is amazing love the choices of apps. It's a perfect tv! Especially for the price!!!",0
5,"Nice Tv
  
",17.Sep.18,Yes,"Love the fact that everything is built into the TV and you don't have to use several different remotes, nice size for the price.",0
4,"Four Stars
  
",18.Sep.18,Yes,Only downside I have found is no way to set a sleep timer.,1
5,"LOVE this TV
  
",24.Sep.18,Yes,"It's stupid easy to use, the interface is slick and quick. We don't use the voice feature much, sometimes it (Alexa voice) snags (hey it's Amazon not Google) and doesn't work but only a few times. Put the VidAngel app on my TV, now I can EASILY watch Netflix (which is almost 100% rated R shows these days) without worry. And I downloaded a bunch of other apps I'll probably never use. How cool!We don't like.... the glowing light on the front when the TV's off. It's in our bedroom, and the glowing LED is like the eye of Mordor at night. I mean really, what's up with everything these days that has the slightest bit of power flowing through it have the brightest daggum LED glowing, this TV was the worst though! Electrical tape fixed that though.We do like.... lots of inputs, but with having Prime Video, VidAngel, Netflix, etc all built in through the remote I mean we cut out some inputs we used to need. Just have the Chromecast plugged in to it and a blu-ray player which we really never use anymore. Oh, yeah, and a DirecTV receiver. I forgot we still had that... I like being able to rename the inputs though and use the remote to say ""Switch to satellite."" However, Chromecast was not an option to use. Good grief Amazon get over it already! Also, the interface like I said is really fast. I was worried there would be lag. Although it's sorta bad because everyone in the house from the two year old up, even the dogs, know how to tune in to whatever they want to watch.The speakers sound really decent, better than expected, I mean you still need a Klipsch sound system but until you can afford one after buying the TV the built in speakers are fine, especially in a smaller room. I like all the apps although I think I'll only use just a few. But it's nice to know there is expand-ability there.Overall, probably not a bad idea to replace the living room TV with one of these eventually...",16
3,"43"" Toshiba
  
",26.Sep.18,Yes,"The major problem I have with this TV is that you can cast movie previews to it, but not movies from Hulu or Vudoo.The picture is OK with some pixelation wit action.  Some 4K content seems too busy,  so sometimes better isn't.There are some video and audio features that are not too good, so it's  better to leave some of them disabled.Amazon interface, just is not as good as the roku interface.I have recently connected an HD antenna, and it seems to treat antenna channelsand some Pluto channels as part of the same channel lineup on the same guide.I don't know if they would merge in SlingTV, Direct TV, HULU TV, or  YouTubeTV in the same way?No spectrum cable app.",1
5,"Great picture
  
",27.Sep.18,Yes,I swear this tv is better than our Samsung was! The colors are much more vibrant even though they say they are both 4k. And the amazon platform is much easier to use than some of he other interfaces on smart TVs,0
1,"Defectice TV. Do not buy
  
",27.Sep.18,Yes,The TV is defective. Screen goes blank and only audio plays. Won't refund me,2
4,"Everything I was looking for in a TV at almost half the cost
  
",30.Sep.18,Yes,"Because it is a Fire TV the integration with Alexa is outstanding. No more fumbling through menus to change inputs. Just name your HDMI port and say, ""Alexa Input Cable"", she figures it out from there and switches the TV's input to HDMI port named ""Cable""!  The TV can also be set to default to the last HDMI port used, rather than the Fire streaming menu; this way it works like a normal TV until you want to use the Fire functions (then on the remote or Alexa just say ""Go Home"" to go to the Fire TV home screen, or press the home button on the remote). TV On / Off, volume up/down, start Hulu, play Prime music? Yep, you can do it all with Alexa or the remote.The picture and sound are great. Saved us money on a sound bar and no extra remote needed!We can't say enough good things about our TV.  The price is also great. We couldn't wait for shipping so we purchased ours directly from Best Buy. First time I've been in a store (other than a grocery or gift store) in three years! Normally I buy everything online.One month update:  Still love the TV. I've knocked a point off because the sound level can change dramatically between power offs. One time you turn it on and a  level 20 is a comfortable level. Turn it off, turn it on later, and 20 is WAY too loud, have to turn it down to 5 to get the same level of volume!This can probably be fixed with a firmware update, so I'm waiting. I would really love to see more frequent updates. There are a few minor improvements they could (and probably will) make. Many are probably waiting for an Amazon update rather than Toshiba), such as better Alexa integration (try to get Amazon Prime music to play through Alexa is next to impossible. Amazon video works pretty well). It would also be nice if Alexa and the TV would communicate, so when you say ""Alexa"" it would mute the TV sound while you're talking. Otherwise the TV simply drowns out your commands (its hard enough to wake up Alexa when the TV volume is turned up).I would still give this TV a 5 star rating if they fix that annoying volume problem. It's fun watching my wife jump, but I'm starting to feel sorry for her!",15
5,"Works great
  
",30.Sep.18,Yes,I got this during a lightening deal and it is great.  I have had no trouble at all with this.  Picture is great the fire tv software works great.  I really have no complaints.,0
3,"Screen Discoloretion!
  
",2.Oct.18,Yes,"Toshiba 43LF621U19 43-inch 4K Ultra HD Smart LED TV with HDR - Fire TV EditionToshiba 43LF621U19 43-inch 4K Ultra HD Smart LED TV with HDR - Fire TV EditionVery disappointed ,as the screen was discolored blue over right side of screen! Returned for refund!",0
4,"Good for the price.
  
",5.Oct.18,Yes,"50 inch Fire TV Edition.  I wish it wasn_ so basic, simplistic in the settings, controls available.  It_ my first TV over 32 inches and I got this on sale so I can_ complain too much.  I_ just mentioning this because people who_e had normal large screen TVs without the Fire TV built in might come away disappointed.  When the time comes I_l definitely go back to a normal TV that I can just connect my Fire TV box to.",3
4,"Nice tv and happy life
  
",6.Oct.18,Yes,"I bought this TV for onsale price and it exceed my expectations. I read many reviews before I bought this TV and it turned out works great. I downloaded many app on the TV too to extend the function, all works well. I will be greater if it has multiple language when search on web.",0
5,"My favorite television of all time!
  
",6.Oct.18,Yes,"I love it.Easy setup,easy installation /sync with WiFi,,colors jump off the screen,and the sound is reliable.l love the viewing options streaming and the over the air antenna  gives me.",0
4,"So far, so great!
  
",6.Oct.18,Yes,"no problems whatsoever.Only thing I can think of is I found it funny/slightly annoying when I used the voice feature to try to set the sleep timer, and Alexa tells you that this device does not support that feature; yet, it is in the options :) haha",0
5,"Great buy
  
",6.Oct.18,Yes,Shows beautiful picture.. Luv the smart TV optionsGreat price and love that's it's thin . Added wall anchor and is mounted on the wall.. Absolutely luv it and Absolutely recommend,0
1,"Defective Display
  
",8.Oct.18,Yes,"Not very happy with ours so far. Bought it on Prime Day and within two months we were already having problems with the display. As others have commented, when we first turn it on the screen will cut out and go black, while we can still hear the audio. When the picture comes back it continuously flickers for about another five minutes before it finally comes in. Amazon didn't care to hear about it, as it is a hardware problem according to them. So instead of just switching it out for a new one, they made us call Toshiba, who in turn is sending out a Best Buy tech. We have done all the things that need to be done. Unplugged it, changed the HDMI cable and checked all the connections. It's obviously a faulty display since it does it every time we turn the TV on and regardless of the input. HDMI, OTA, WiFi, etc. Usually very happy with Amazon customer service, but not this time.",13
5,"Great Value
  
",10.Oct.18,Yes,"I bought this from Best Buy directly on a whim. Like most negative reviews, I initially had an issue with Netflix not streaming at 4k, despite Amazon streaming it fine. After some momentary frustration, I called Netflix directly and they told me to replace my Cat5 Ethernet with a Cat6 cable. I did it and Netflix began streaming in glorious 4k ...all at a value price. This is a steal in my opinion.",0
5,"All your favorite viewing apps at your fingertips!
  
",13.Oct.18,Yes,I love this television! Picture is beautiful and I love the remote control.,0
1,"TVs with built in fire TV suck!!!
  
",14.Oct.18,Yes,Never buy a TV with built in fire TV. All TV setting are managed by fire TV OS which has very few settings.  It never goes to cable box as default when turning on even though I set it as default. You turn on your cable TV and the fire TV home screen comes up so you always have to select an input.  Better to buy a TV and fire TV separate. The TV itself is pretty good.,3
1,"Beware
  
",14.Oct.18,Yes,This item came defective from seller. Beware!,1
2,"Broke after a few months :(
  
",16.Oct.18,Yes,"It works well enough to begin with but after a couple months of using the tv, the picture went out and vertical lines appeared. I_e read a few of the same reviews. Recently there was a sale on amazon for this tv and a lot of people bought it. I guess I got a lemon.1 year warranty so the cost was refunded by Best Buy who fulfilled the order. Personally I like the tcl TVs better. They don_ have Alexa but I haven_ had a problem with them yet.",1
1,"D.O.A
  
",23.Oct.18,Yes,"Plugged it in, Firetv logo came up, along with a high pitched squeal, and then it shut down... and nothing would power it back up..  unplugged..  waited..  plugged into another outlet..  waited...  nothing... it's dead...  going back..  buying a samsung like my other 32"" tv...",13
4,"Recommend
  
",25.Oct.18,Yes,At first glance and one day of use I think this tv deliverers. Setup was completely automatic and worked flawlessly. I will add to this review as time goes on.Two things to note:1) I wish it would default  to TV and last channel watched2) The remote is critical for operating so don_ lose or drop in the Jacuzzi.You_e gonna need to buy some long 4mm screws if you wall mount.,12
1,"Nice looking TV with shoddy broken software
  
",30.Oct.18,Yes,"Hope you don't like Netflix, because it doesn't work on this TV. After every troubleshooting option (including fully factory resetting the TV), Netflix will happily load, let me pick a show, then immediately show this error instead of streaming anything: ""tvq-pm-100 (5.2.5)""It's not the network, literally every other streaming services works fine, but I purchased this primarily for Netflix use, and for that it is utterly useless.",18
5,"Very nice televisions.
  
",31.Oct.18,Yes,We love our tv_! We purchased 2 of them and the kids are happy. They can browse Netflix and Amazon movies from bed.Picture and sound are of good quality.,0
4,"Only works as a smart tv. No quality using cable
  
",4.Nov.18,Yes,the price was amazing so I can_ really complain. If your looking for quality and have the extra money to acquire it then this may not be the tv for you. Pretty good picture and sound but doesn_ work well with cable tv at all.,0
5,"This is the best tv I have ever bought.
  
",8.Nov.18,Yes,"I bought this TV in July and I am very happy with it.  The initial set up was a little challenging as it was different from all my other TV's but I had it up and running within one hour.  The picture quality is perfection and the sound quality is rich, full and a pleasure to listen to.  There's no tinny sound when the volume is turned up for music.  I love that I only need one remote to go from antenna TV to streaming.  When I want to hear music I just push the button and say play music.  It is completely in tune with the music I like or if I want to watch a streaming show I don't have to go to the streaming company and find the show I just tell Alexa what show I want to watch and it picks up from where I left off.  It when you press down on the remote when watching antenna tv it shows all the shows that are on the various channels.  You have your own tv guide. The only thing that worries me is the remote is one of a kind and I'm terrified of breaking it.  I have looked and I do not see anywhere to buy a replacement remote.  The TV is a great buy and I'm very happy with it.",10
1,"WiFi Functionality Did Not Work
  
",8.Nov.18,Yes,Smart features of TV were unusable because WiFi functionality did not work right out of the box. Disappointed. Waste of time.,3
5,"Would buy again
  
",10.Nov.18,Yes,A little of the thicker side in terms of modern TVs but this thing is the perfect budget 4K tv. Sound isn_ half bad either.Update: Bought another for the office. Such a great tv at this price point.,1
5,"Great picture and sound
  
",18.Nov.18,Yes,Awesome TV.. bought this on Prime day and didn't regret it. I have Samsung and Sony TV's throughout my house and this TV blows them away. Picture quality is great but the sound is impressive and my favorite part.,0
4,"Good to, especially for the price.
  
",19.Nov.18,Yes,"I purchased this in July during Prime Day. I was hesitant purchasing a Toshiba instead of one of the fancy Samsung, Vizio, etc TV's.  However, I'm very happy with my purchase (wish I would have sprung for the 55"" inch though). The sound is great!  Swear I hardly turn it above 10 and it's LOUD!  The picture isn't amazing (this is where you can see the difference between the $1k TV's and this), but for the price I'm not complaining.  My blue ray/DVD player hooked up without a problem (it is not 4k ultra).  I just had to adjust some settings to get the picture and sound to come in, which the TV actually did for me at the push of a button.  I rarely use the Alexa features (just like I rarely use my echo and echo dot).  All around I'm happy with my purchase.  I wanted a big TV (50"") but I didn't want to pay the huge price tag.  I haven't experienced any of the issues that other people have reported (knock on wood).",0
1,"Probably the most disappointing electronics purchase that I have made.
  
",21.Nov.18,Yes,"I bought this on prime day. Perfect size. Perfect price. Perfect amenities. Work great for about five months. Then all of a sudden, nothing. Nothing at all. If you unplug it and plug it back you get kind of welcome screen, Then it freezes and you get a blank screen. Over and over again. Look for a return. Best Buy will not standby this product. They lost my business. Customer service was pretty lame on this. I should_e bought the extended electronics warranty, but I did not think something like this could go this wrong this fast. Not buying any more electronics from Amazon or Best Buy.",12
5,"Love it !!!
  
",21.Nov.18,Yes,Love love love it!!!! Got it on Prime day for a great deal .,0
5,"Good for the value
  
",23.Nov.18,Yes,"Good for the value, came with amazon tv built in saved another few $. I use it to play PS4 in my office mostly.",0
4,"Remote issues
  
",25.Nov.18,Yes,Good quality picture sound is ok. The remote is to small for my hands and the round back means that you can_ use it on a flat surface. The remote also seams to be able to control my sound bar. When I fast forward or rewind the volume increases and decreases. The sound bar remote has the same control problem on the tv. I_ not able to find any information online to correct this issue.,1
4,"Great deal from Prime Day, but not worth full price
  
",26.Nov.18,Yes,"I bought this during the Prime Day deal and I have used it extensively.Pros:- Navigation is very easy and fluid using the provided remote and the voice features work well too. I don't have any Alexa devices to pair with it but I'm sure they work well.- 4k and HDR look good. (But not great)- Built in speakers are better than expected.- Setup was a breeze using an Amazon account.- I have had a reliable wifi connection, but it's now hardwired using Ethernet.Cons- Has a lot of motion blur since it is only 60 Hz.- Non HDR shows are fairly dark, doesn't seem to be an issue with HDR shows though. I use this TV in my room with the windows closed and it is fine for that.- Few HDMI ports, but not much if an issue since it has so many smart features built in.Overall verdict: Great TV for the prime day price, but not worth full price. There are a lot of ads but it doesn't bother me since I got it for such a good deal. I would buy again if it went for sale under $300.",18
4,"Not a new TV, it is ""recertified"".
  
",26.Nov.18,Yes,"It's a very nice TV, but it is ""Recertified"" or in english a refurbushed TV. Nowhere on the description does it state ""recertified"".",0
1,"5 Lines of dead pixels across screen with less than 60mins of runtime
  
",26.Nov.18,Yes,"Neat TV however in less than an hour after unboxing, I noticed a line of dead pixels across the screen. 1 Star and will likely return.Update 1: I wrote the above review about 10mins ago.  Since then, another 4 lines have appeared.  This is a POS.Update 2: Toshiba customer support says to return the TV to sender.  I asked about a replacement and the answer was 'no'.",3
1,"First day, cant even use it
  
",29.Nov.18,Yes,Not sure how good the tv is but I literally just took it out of the box and set it down and tried using it .... the remove can only turn off/on the tv so im sat here looking at the continue screen pressing the select button that doesn't work. Yay...,2
1,"Good while it lasts...
  
",29.Nov.18,Yes,This tv worked great for several months. Rarely had any problems. Sometimes it would freeze up and I had to unplug it. But the other day the remote stopped working and I figured I could call and order a new one. Nope! Not only will they not send a replacement. They do not cover this model at all. So in their polite customer service way they basically told my I'm screwed and I've wasted $300 on a TV that doesn't work. Got a universal remote which helps but only navigates through half the apps. So if you search anything be ready to turn it off if you wanna go back. Gonna switch back to my Walmart tv cuz at least that one is functioning.,2
5,"So far so good
  
",2.Dec.18,Yes,Great picture quality. Great sound quality. Great price. 3 months  still a great TV.,0
5,"It's working now enjoying it
  
",3.Dec.18,Yes,Have to find some young kid to set it up for me,0
3,"You get what you pay for
  
",3.Dec.18,Yes,"Let me just start off by saying, this is a good TV for the price. If you can afford a $1,200 Samsung, buy that instead.Buying this TV was a disaster. My order was completely lost. I contacted Amazon customer service and they said that I needed to cancel my order (wait a week to be refunded) and then order the TV again. They offered no other resolution, which was disappointing.But as for the TV itself. It's easy to use. Works with me Echo Dot and was overall a pretty good price.",1
5,"Better have 2ppl to remove from from box n b very careful not to touch the screen
  
",4.Dec.18,Yes,Awesome picture on the n gaming I'm very pleased came way sooner then said couldn't ask for more,1
4,"Screw holes not M4 (32"" model)
  
",4.Dec.18,Yes,"So the only reason why I'm not giving this thing a 5 star review right now is the fact that my TV apparently has 1/4"" VESA mounting holes in it, not M4 like the installation sheet in the box says it has.",5
5,"Great seller
  
",4.Dec.18,Yes,"This tv is amazing!! It sets up easy and the sound and picture is perfect, very happy customer!!",0
5,"Smart t.v.
  
",4.Dec.18,Yes,Wow when I saw the price I ordered the t.v. for my son. When it arrived and i plugged it in the quality was awesome! I did not know that you can talk to the tv to go to certain shows and channels this thing is awesome!!!!!,0
5,"Love the TV
  
",5.Dec.18,Yes,I can't say enough about the TV except that it was $50 less a couple weeks later...otherwise this TV is a great deal...My mother has an LG in the living room and it doesn't get the over the air channels this Toshiba gets and we're using the same antenna!,0
5,"Product Review
  
",5.Dec.18,Yes,"Its exactly what it says it is. Its been 1 day, but the picture works, the fire TV process is the best. We set it up in my daughters room, and cant talk on the remote a good 45 feet away in our room while she's falling asleep. Its a great little tv. We bought the full warranty so if anything does happen, oh well that's what warranties are for.",0
1,"why buy a fire tv if it alexa can't control it?
  
",6.Dec.18,Yes,"The one reason I purchased this tv instead of a bigger and nicer one was to use my alexa echo to turn it on/off/pause. It does that once. Then it doesn't do it again unless i unlink and link the tv back up. I spent two days with amazon tech support and wasted hours trying to fix it while being transferred over 5 times between departments placing the blame on each other and giving me no solutions. What a waste of money, I should have just bought the regular 4k tv without alexa capabilities, it would have done the same thing while being prettier.",0
