Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5,"It's wonderful.
  
",12.Apr.19,Yes,Sonos is wonderful!! I have filled both my homes with this product and could not be more pleased!,0
5,"Worth the Extra Money over the Sonos 1
  
",16.Apr.19,No,"I went back and forth on the Sone One vs the Play 1.I ended up buying the One.  Because the built in Alexa is not full function and has the annoying beep that you cannot shut off, I silenced the Alexa on this unit.  I use my actual Alexa devices to interact with Alexa.  You may ask why then did I buy this if I do not sue the Alexa that is built in? The answer is simple. The Alexa capability is a software function and I am betting that will improve over time with new releases. This unit has better smarts than the Paly 1 and is more likely and more capable to receive updates; both Alexa and just normal Sonos updates.  If and when the Alexa function catches up, I will turn it back on.I also preferred the aesthetics.  The all black is cleaner than the black/gray.  The touch buttons are superior in look and feel to traditional push buttons.  Overall, it is a more elegant looking speaker.As far as sound goes, it is quite good for my needs.  If you want a large and loud sound these are not for you. For me,I have a few these in difference rooms and I can keep it a low volume and yet hear the music fine in every room.  For gatherings, I don't have to have it blasting in one room and too low in another. I can keep a consistent sound level through all rooms.The Sonos App is great to organize play lists.  I general just control it with Alexa but use the Sonos App to manage long playlist.  If you keep the Rime Music subscription that is also a convenient way to manage playlists and favorites.I also have the Lutron Caseta home system and hence there is some integration that I use with that.  The Lutron Pico Audio remote is a nice thing to have to control the unit from a distance without having to talk to Alexa.",1
3,"Bad connection, great sound.
  
",18.Apr.19,Yes,"If you are getting a Alexa speaker. This is it. The sound is amazing.I have a HomePod at home, and I got this for my GFs place. Sound is real good.But.I got it for Alexa, she_ very into that eco system. She has a normal echo already, and it worked great. The Sonos is alright at best, we first try to connect them both to extend the Alexa reach, it worked. But the Sonos looses connection constantly and needs to be setup again.Since I bought it 2 months ago I have set it up more than 20 times for her. I was hoping it was just a software issue, but it_ still to be fixed.The nights when it just randomly says _ost connection is getting annoying.",25
2,"Alexa integration is a joke.
  
",20.Apr.19,No,Alexa integration is a joke. Good luck with that.Sound quality is mediocre at best if you actually know what good sound is.This is a speaker for background use when trying a hamburger or falling asleep.The Sonos app also needs much improvement.,4
1,"Stay Away - Only plays music through proprietary app!
  
",27.Apr.19,No,These not-so-cheap speakers only play MUSIC through their proprietary app.  You can't connect them to your TV or your computer.  Sent them back on day 1.  Sticking with Bose.,7
5,"Seamless integration with existing speaker Sonos system.
  
",29.Apr.19,Yes,"We bought these to have music in our courtyard and on our patio. Upon powering up and pressing the button, you use your phone/tablet_ sonos app to configure the speakers (room name, mono use or a stereo pair).  It took just a few moments to get them dialed in.  Then, when you decided to play music, you can choose one room or group them together to play the same tunes everywhere. Alexa is handy for controlling the music when you_e outside and don_ want to carry around a phone or tablet.",6
4,"Excellent but could use some tweaks
  
",5.May.19,Yes,Sound quality is excellent for the price.  I think the echo devices that I replaced with the sinus units were more accurate etc. the sonus seems to lose network more easily than a dot even though they are in the same location. But luv the sonus.,3
1,"Device Looses connection randonly,  2.4ghz wifi?
  
",8.May.19,Yes,"I wanted to like this device.  However, the wifi connection is unstable even right beside any of my AP's.  The alexa app often says ""uh ohh""For $200 you'd expect that the device would work,  it doesn't.I never  got around to toying with the other Sonos integrations before sending it back (a week of testing)",16
5,"From frustration to perfection!
  
",16.May.19,Yes,"First off, the sound is great!  I use this speaker in a slightly non-traditional way: we already have the Sonos playbar in front of the TV.  But we sit about 15' back from that. I wanted a speaker in between me and the wife, so we could better hear what's going on.  So, discussed this on a chat-call with Sonos and they recommended this.  All well and good, except I couldn't get it to work.  Luckily, Sonos allows you send a diagnostic of your set-up directly to them via smartphone, detailing what you have etc.  They diagnosed that my router had a setting deep in its controls that prevented the speaker from joining in (there's NO way I wold ever have found this myself).  So, the speaker was working.  But I wanted to to match exactly what was coming out of the playbar.  Sonos explained how to ""group"" the speakers and, subsequently, how to keep them grouped permanently.  The smartphone app makes it easy to adjust the volume level coming out of both speakers, so it creates the sound level most comfortable for you.  Bottom line: it's wonderful!  But kudos to the Sonos support staff.  They were quick to respond and very precise in their fixes.  They turned what was becoming a frustration into perfection.  This is hands-down the best way to listen to your TV!",13
1,"Playlist Annoyance on a Meh smart speaker.
  
",18.May.19,Yes,"Seriously just want to be done with Sonos. Was excited at first but the introduction of the Sonos Playlist is pure cancer. I am listening to a song from the radio. We will take Google service for example. I can add it to my Google library which throws the song into oblivion or I can add it to my Sonos Playlist. Whoopie. I can't use Sonos Playlist anywhere except a place where I have Sonos. So I'm in my car... Nope, on my head phones, nope. At work... Still nope. I want to add songs that I listen to, to whatever Playlist I want. It would be so simple and it used to do this. Click add to Google or whatever Playlist and then choose one.All I now get is Sonos. By doing this you take away my ability to be mobile and convent which I believe is the corner stone to the product. Alexa or Google assistant and extremely slow and most of the time doesn't recognize my voice if the music volume is up.Last piece I know Sonos Playlist is good for home allowing me to utilize multiple different playforms of music. But it should be an option not the only thing.Please fix this and I will update my review.",34
3,"Historically lacking product support over time.
  
",21.May.19,No,"Love the sound. Easy setup. Wi-Fi connectivity is finicky. The worst and I mean the worst thing about this brand, and it's scary, is down the road they just decide to not support the product and it is worthless. It has happened to me on two different items in the past. One day there is an update and all of a sudden it no longer recognizes their own product on the network. Their response, we no longer support that. You now have several hundred dollars in garbage. It is a terrible corporate decision.",3
3,"Alexa support is prehistoric..
  
",21.May.19,No,"Sorely lacking for Alexa functionality. It's really like having Alexa when she was first released years ago. Very basic things like time or weather are fine, but everything else is either unavailable or unreliable. Sending messages to kids rooms or playing music on all speakers... Nope.. wish I had returned when I had a chance.",4
5,"simply a game changer
  
",23.May.19,Yes,no doubt the very best speaker on the market. it is so good the only downside is that you will want the entire system - its hard to listen to music or watch shows any other way now,0
4,"The best multi room speaker
  
",27.May.19,Yes,"Not going to praise sound quality and design, it's all top. What I'll do instead is describe some tech limitations I didn't know about when was buying my Ones.1. AirPlay doesn't work when Ones are connected to the Bar or Beam as surround speakers.2. Google Assistant's Voice Match technology is not supported. So if you're using different Spotify accounts for different family members. Voice Match is amazing functionality to avoid your Spotify music suddenly stopped because someone else requested music with voice at home. Also, you can't ask for personalized routines because the speaker doesn't know who's talking to it. Sonos/Google, please doesn't do this to us!3. One can't be paired with any other speaker but One in a stereo pair.4. I don't know if it's Airplay or Sonos, but initiating playback through Airplay takes a while. Like 5-10 seconds or so. Annoying.Despite found limitations, want to buy more. Great design and sound wins.",6
5,"Alexa, come on!
  
",29.May.19,Yes,"The integration is something we are still struggling with, but the sound is great!",0
3,"a great idea with serious software issues
  
",1.Jun.19,Yes,"Depending on when you ask me, I will either tell you I love these speakers or kind of hate them with a white hot burning passion. I've been looking for a whole-house sound system for a while. I have a very strong mesh WiFi network, so when I saw these speakers and the reviews talking about how great the sound was, I decided to take the plunge and purchased a bunch of them (10) to hang everywhere around my house, basement to second floor.At first, I absolutely loved them. Their sound, as reported by others, is excellent. And the addition of Alexa made controlling them so convenient. I really fell in love with them and started telling everyone about how great they were. Then, about 4 weeks in, I started running into issues which have plagued me ever since, and I can't seem to get the system back into a stable state.The issue seems to stem from the integration with the Amazon Alexa software. The first odd thing I noticed was that occasionally, the speakers seem to just turn dumb, for lack of a better term. You wake them to ask for something and they ding indicating they are listening, but no matter how carefully you articulate your request, they pause for a few seconds and then just die. Or they respond to confirm a request for something that doesn't even remotely sound like what you requested. Or, perhaps most annoyingly, they respond correctly and start playing the thing you requested for about 10 seconds before just fading out and stopping without explanation.I have tried restarting the speakers, my cell phone, my WiFi, and my Internet router, all to no avail. When the speakers just decide to not work for some reason it seems you have no choice but to wait for 6 or 7 hours or so for them to start working again, for reasons as mysterious as the reasons they stopped. I can't tell you how aggravating that is, particularly since these speakers are supposed to be a nice mid-level solution that should just work.Another annoyance I've noticed is that occasionally one of the speakers will simply drop from the Sonos software, causing that speaker to be completely unresponsive and uncontrollable no matter what you do. The only way to re-add it to a group when this happens is to stop all activity on every speaker and have them do their best impressions of expensive bricks until you open the Sonos software and find that the missing speaker has reappeared. Which leads to another bug, which is that sometimes the speakers will simply decide to not take commands, verbal or in the Sonos software. You tell them to 'stop' or 'cancel' and they don't. So you grab your phone and open the Sonos app, click on the speaker group, and click the stop button and...nothing happens. Just keeps right on playing. It's absolutely maddening to be ignored like this by your ""digital assistant""; you are often left with no choice but to go around unplugging speakers around the house to get everything back to a base status.These problems could be YMMV type issues; plenty of reviews practically glow when talking about them. It could also be that by buying so many I exposed myself to more hassle than most and would have been better off purchasing fewer of them and accepting some sound gaps. But my feeling is that as these are not cheap speakers, and that since at least according to the product literature I should be able to setup the speakers in a configuration like this, it shouldn't  be this much hassle.My gut feeling is that the integration between Sonos and Amazon is not very stable and that problems crop up over time. I say this because I have noticed that Alexa updates seem to happen at a breakneck pace, which introduces weirdness all on its own. For example, for over a month I could ask Alexa to 'play NPR' and the speaker would open the radio station without issue. Then one day the exact same request prompted a series of questions about where I lived, which station identifier I wanted, etc. What the heck? Why take something that worked and make it more complex for no reason whatsoever?The bottom line is that when they do work they are amazing. I just wish Sonos and Amazon could get some more stability into their products, because otherwise this will never be more than a niche product.Edit 12/15/2019:I was going to ignore the comment by the manufacturer, but since this is the season when people might be spending a lot of money on these things, I'm just going to post a quick follow-up. In between the quietly sponsored 5 star ""reviews"", manufacturers do damage control PR when someone does post a negative comment about their products. The responses are meant to convey the idea of 'sure, here is a negative comment, but we're nice guys and look how politely we listened to his complaint and offered to help; this negative experience was probably not even our fault and in any case it certainly won't happen to you.'So here's my truth: I did take them up on their suggestion to call for support. It was an agonizing multi-hour call where they had me repeat the exact same troubleshooting steps over and over and over again, right down to connecting the devices to the local LAN for setup and using a computer connected to the LAN to run tests against them. Nothing they did fixed the issues, but the technician had no strategy but to keep asking me to repeat the same steps until, after 6 repetitions or so, I gave up in frustration. And honestly, I think that was his goal. He certainly wasn't learning anything by asking me to repeat the steps ad nauseam when we were receiving the exact same results each time. I think the idea was that if they could make me give up in frustration first, they could frame the experience as me giving up when all they wanted to do was help. It's actually clever, in it's own infernal little way.The reality is that if you read commentary around the web, you'll see that I'm not the only one reporting weird, glitchy behavior out of these devices, particularly if you are using the Alexa interface as opposed to the Google one. The rate of issues also seems to be affected by how many you have on your network. One or two, and you might not have many issues. More, and the odds seem to shift considerably. This product has (in my opinion) a hardware or software (or both) issue that causes the speakers to drop out periodically without explanation, occasionally flat out refuse to join a network, or go dead to commands for random periods of time. I can't say that if you buy these you absolutely will have a problem, but I feel comfortable saying that there is a chance, and it might be higher than you would be comfortable with, given the expense of the units.",14
5,"Excellent, complete home audio system. Alexa/Google Assistant available, but not yet fully capable
  
",1.Jun.19,No,"When I had just purchased a home, I was looking into having it wired for whole-house audio. Looking into multi-room systems on Amazon, it was apparent to me that it wouldn't be cheap: cost of the speakers, controllers, PLUS cost of running wires throughout the house. When I saw the SONOS PLAY:1 promotions, I found its wireless solution to be more cost effective, and with better speakers to boot. I have since tried the SONOS ONE speakers that were realized in late 2017. In 2019, the Sonos ONE (Gen 2) was released, which currently offers no significant advantages over its predecessor except for 2 areas: faster processor (for future expansion) and Bluetooth LE (for speaker setup via Bluetooth at this time).Below are the pros and cons that led me to decide for the Sonos system.NOTE 1: a Sonos BRIDGE is NOT needed to use the PLAY:1 or ONE. See the INSTALLATION section of this review.NOTE 2: the PLAY:1 is the same as the ONE without voice and touch integration. As such, the PLAY:1 is less expensive.NOTE 3: the ONE (Gen 2) is virtually the same as the ONE (Gen 1) except for a faster processor and Bluetooth LE included. This makes it slightly more future proof.PROS- Hi-Fi. Speakers sound better than the multi-room, wired systems I looked at for less than $500.- Resale Value. Wired speakers don't add much resale value to your house. So, why spend $1000s, only to leave the audio system behind when you sell the property or move? With wireless, I could take my expensive speakers with me to my new home.- Freedom to move around.With wireless, you are free to take the speakers anywhere you want throughout the whole house. For neighborhood block parties, I could even hook up the speakers to an extension cord out to the street, and stream music from my home. Or take it outside to your backyard. They are moisture-proof, but I wouldn't use them as permanent outdoor speakers unless you enclose them in protective casings.NOTE on wireless: each SONOS component is its own wireless client and repeater. Sonos wireless is a private, wireless ""mesh"" system, separate from your home WiFi. What does that mean to you? It routes music through its own wireless, leaving your home WiFi untouched. There's an additional benefit for that, as I'll explain after the installation note below. Most of the Sonos components (PLAY:1 and ONE are NOT one of them) have 2 network ports. This means, you can plug in the component into the network jack, and use the 2nd one on the speaker to connect your laptop.- Alexa integration: the speakers now support voice control, though it is a work-in-progress. Sonos updates the capabilities via software updates over time. Google Assistant support is scheduled to come in 2019, making the ONE a more desirable option than having a Google Home and Amazon Echo in the house. I do get frustrated far more often with Alexa not understanding me or my request. My whole family enjoys Google Assistant's better answers and ability to understand us. We can't wait for Sonos to bring the Google Assistant to the ONE. Note: we aren't fans of the Alexa on the Echo Dot either. Google Assistant is just that much better at recognizing commands and providing data. However, Alexa is a bit more advanced in the automation space. Pros and Cons, but that's for another review.[Update 5/2019 Google Assistant integration: it finally arrived and wow, the voice recognition is SO MUCH better! Our whole family is actually happy. Note that Assistant is not yet as fully capable as on Android smartphones or Google Home, but it is sufficient for answering queries and controlling smart devices.]INSTALLATION: First, the tech talk. You need 1 Sonos component to be plugged in to your home network (any of the PLAY speakers, Soundbar, Bridge, etc.) So, as an example, you must plug in either the BRIDGE or the ONE to your network with a network cable. This turns that component into a wireless access point (or as consumers tend to call it, a ""Wifi router"".) All other Sonos components will now be able to wirelessly talk to that plugged-in device. No other Sonos component has to be plugged in, as long as it's within wireless range of the plugged-in one. Should a component in your house be too far away (say, your garage) from the plugged-in one, you can connect it to your network via cable, if available, or set up a Sonos BRIDGE (or any other Sonos speaker) wirelessly somewhere between the plugged-in one and the Garage speaker. The BRIDGE or other speaker strengthens the wireless from the plugged-in one, and extends the range to the one in the Garage. Each Sonos component is both a wireless client, and a wireless access point/repeater. Each component talks to each other in a mesh network. Think of a spider net. Any part that is touched vibrates to the rest of the net.Tech-talk aside, think about this: One person (Person 1) is at a corner of the house. When he shouts, the person in the garage (Person 2) can't hear Person 1. The only way Person 1 can talk to 2, is to pick up the phone (talking over a wired connection, or plugging a distant Sonos component to the wired network) or having Person 3 stand between them (having a Sonos component physically be between both speakers) and relaying the information back and forth (what WiFi mesh would do). So, with each Sonos component/speaker, the Sonos wireless range gets extended.With the Sonos wireless mesh, you could humorously place a few speakers into each house in the neighborhood, and suddenly play the same music through each home. Try that with Bluetooth speakers. You wouldn't be able to.WiFi mesh TIP: if you have an Android device, you can Google ""Android devices on SonosNet"", and you will see instructions on how to use your Sonos wireless network (""SonosNet"") to connect your Android phone/tablet. This allows you to use your mobile device further away from your home WiFi. This has disadvantages and advantages out of the scope of this review. I decided not to use SonosNet for my tablets.NOTE: a Sonos BRIDGE is NOT needed to use the ONE. Just plug in the ONE to the wired network (ie your router), and it will work just fine. You still control it with the Sonos App from your mobile device. Once the ONE is plugged in, you can add other Sonos components to the system. A BRIDGE is NOT needed for that either. It's only needed if you want to extend the Sonos wireless range to a farther part of your house or yard for $50 vs buying another PLAY speaker for $100+)- Small size. The BRIDGE is about the same size as an Apple TV/Roku/WD TV Live. The ONE is about 2-3 of them stacked on top of each other. The ONE has a fairly hefty weight, a good sign of the good sound coming from its components.- Ease of Pairing. To pair other Sonos components (or with the Sonos Controller App), simply hit the Play/Volume Up button on the speaker, and the same combination on the other speakers. If pairing with the BRIDGE, hit the pair button on that component.- LED. The Bright LED can be configured to turn on/off via the Sonos app.- Ease of music sync.You can use the free Sonos app for your Android, iOS (iPhone/iPad/iPod), Windows Phone, Mac/Windows laptop/tablet (sadly, no Windows Store app yet) to control how the speakers play: you can easily choose which speakers to pair/unpair into groups. Grouping the speakers allows you to play the same music on those speakers. You can have up to 32 separate groups. You can also individually control each speaker from the app. Each group's volume is controlled by the Sonos app. So, if Speaker 1 is set to 50% volume, and Speaker 2 is set to 25%, lowering the volume by 5% will lower Speaker 1 to 45%, and 2 to 20%.Once music is playing, you can leave the house, and it will continue to play -- as long as the music source is not coming from that mobile device (meaning: if you're playing MP3s from your phone, and your phone leaves, it will stop playing. But if you started Pandora from your phone, or you told the speaker to play music off one of your network shares, it will continue playing since the source is coming from a device that's still at home.)PARTIES: one cool feature is that once you download the Sonos Controller app and pair it to one of the Sonos speakers (which authorizes the app/phone to talk to your Sonos system -- this prevents unauthorized people outside your home from controlling your speakers), each device can control the playlist. So, if you have guests coming over, and each guest downloads and authorizes the Sonos app to your system, each guest can now add/remove songs from the queue. Everybody can now be a DJ.- Stereo pairing for ONE.You can take two ONE speakers and set them up as Left &amp; Right channels for stereo output. WARNING: you cannot pair ONE and the older PLAY:1 for stereo. You either have to use two PLAY:1 or two ONE.- Expandability.Sonos did a smart thing. They released the less expensive PLAY:1/ONE to wet your/my appetite. As you use the system, you will likely buy more Sonos components to expand your sound system, resulting in more revenue for the company. You can add any Sonos component to your system, and they will all work in harmony. You can set up a complete home theater system that way too. I know, sounds pricey. It is. But it still is cheaper than having your whole house wired with nice speakers.- Alarm/Sleep timer.You can set up each speaker (or Group of speakers) to play music at a specific time, day, and volume (Alarm) from a specific source for a specified amount of time. Or you can also set a Sleep timer to play music for a specific number of minutes to ease you into sleep. I love getting waken up by mellow music (ie. Norah Jones) in the morning, and when I leave the home, I don't have to worry about turning off the speakers. It'll automatically turn off after the 45 minutes I set up for the alarm.- Sound. Sound quality is quite good. I will leave you with the reviews by others to read more about that. With the Sonos app, you can control Bass, Treble, and volume. I have the speakers play between 15% to 25% volume in each room -- they are plenty loud enough. Setting them to 100% can be heard through the whole house -- and the potential for your neighbors to complain. Even at low volume, the sound is very good. It's definitely better than most Bluetooth speakers. If you put the ONE in the corner of a room, the sound seems a bit more muffled due to the amplification of the Bass by the walls on both ends. You can fix this by adding more Treble, or by moving the speaker away from the corner.- Design. The ONE and BRIDGE are beautiful devices. They don't look out-of-place in my home. I bought the White ones.- Capacitive touch control: works very well.CONSI couldn't find many cons with the ONE. But here are some that have annoyed me.- Lack of screw hole for mounting onto stands like the PLAY:1. The ONE replaced the PLAY:1's screw hole with the power button. As such, an entirely new stand needs to be purchased, and Sanus makes one that accommodates the ONE and Play:1.- Cost. The Sonos system is expensive. Just look at the price of the other components. Holy moly. Still, if you were to wire your house with Bose speakers, the Sonos system is comparatively inexpensive. Again, I chose Sonos because wiring the house won't add much resale value. I like the idea of being able to take my Sonos with me to my new home.- Sonos App Interface. The app is clunky and looks outdated. It took me a while to figure out where to go to do what (and I love gadgets/toys. I'm a technology tinkerer!). It's not very user friendly.- Music sources. Not all apps can play to the Sonos speakers. You have to use the Sonos App, add the approved source to it, then you can play from that source. I wish you could re-route any audio from any device to the speakers. Pandora, network shares (NAS), iTunes, TuneIt Radio (built-in), iPod/iPad/iPhone, media files on your own Android/Windows device are all possible sources. At one point (if I remember correctly), my not-so-tech-savvy dad was able to beam his iPad's YouTube sound to the speakers without using the Sonos App. I didn't get a chance to verify how he did it, but I did see the ONE being available as a target on his iPad. Perhaps it was playing via the DLNA protocol. Either way, that was neat.- Input source. I wish that the ONE had a Line-in/Aux port so that you can connect any music source to it for playback, such as your TV or existing home entertainment system. Yes, the Sonos CONNECT takes care of that, but look at the price of that component! Even then, the CONNECT doesn't support SPDIF/Optical input.Weren't it for the Amazon/Target promotions on Black Friday, I would have been EXTREMELY hesitant to buy these expensive speakers. I bought two ONE during the promotion. With that said, overall, I'm quite pleased with the purchase. It came out cheaper than wiring the house, and I get to control my music from any of the mobile devices. That's neat. Lower the prices of your other components, Sonos! I hope for increased competition in the market to drive the prices down -- as of today, I'm not aware of any good, alternate, wireless HiFi solution.If you found this review helpful, please hit the ""Yes/Helpful"" button below to encourage me to write more. Thank you!",620
1,"CREATE AN ACCOUNT BEFORE YOU CAN USE IT AND SITE IS DOWN - GARBAGE
  
",2.Jun.19,No,"have a party in a few hours, can't create an account and can't use it via bluetooth or alexa without an account. TOTAL POS",0
1,"STAY AWAY - WORST SONOS PRODUCT EVER, YOU WONT BE HAPPY
  
",3.Jun.19,Yes,"Worst Sonos product ever. If you use Alexa you_l get skips incomplete sentences and nothing played until you get the _orry I'm having trouble right now, so you unplug it and it works for a day. Even using the sonos of app when it gets like this it doesn't work. Spent an hour with a very nice support person trying to fix it sending diagnostic after diagnostic and resting after resetting, but in the end they are just broken, no amount of button pushing or resetting fixes them.  Have  two beams, an amp, three earlier ones and a three,  each work flawlessly. These are crap. Until they fix the software stay away. Been a son is is fan for many years - if this was my introduction never would have spent another cent with them. I would return but trusted Sonos because of my long good history and threw away the boxes. :-(.  DO NOT WASTE YOUR MONEY.",18
5,"SONOS ONE (GEN 2) continues the dominance of Sonos in streaming audio
  
",5.Jun.19,Yes,"I am a longtime user of Sonos products.  I had a full CONNECT system back in the days when there was a dedicated handheld controller, the only product color was white, and you supplied your own speakers.  I have also owned Play:1 and BEAM speakers.  I recently sold my BEAM soundbar in order to buy the two SONOS ONE (GEN2) speakers that I am reviewing today.I was using the BEAM as my TV sound and for music as well.  The BEAM was fine, especially for TV.  But I just missed the versatility and stereo separation of having two speakers.  The inclusion of Airplay 2 in the SONOS ONE speakers was the answer.  I now have the two SONOS ONE speakers set up as paired stereo and they connect via Airplay 2 to my Apple TV unit.The sound from the Apple TV is great and there appears to be no lag.  The sound syncs perfectly with the video displayed on my TV.  I play music from Apple Music, Spotify, and Pandora flawlessly using the SONOS app.  The Alexa functionality works well, although as one reviewer has mentioned you might want to use the Alexa app to set up your SONOS devices to use the ""Computer"" prompt if you have additional Alexa devices in the area.  I have had no connection or network issues.A few tips for setup:Do not plug all your new SONOS devices into power all at once.  Just plug in one and follow the setup on the SONOS app from there.If you are replacing a previous SONOS setup like I was, you may want to disable the SONOS skill in your Alexa app and then re-enable it once your speakers are fully setup.  Be sure to have your SONOS username/password handy.SONOS uses 2.4ghz networking for the speakers.  I have multiple networks on 2.4ghz and 5ghz frequencies and the SONOS setup process automatically found the 2.4.  Not sure but this might be why some users report connection difficulties despite their other devices working properly.  It shouldn't be a problem for most users.Airplay 2 functionality requires a few steps.  For instance, I went to Airplay in my Apple TV settings and enabled Airplay.  Then I added my Apple TV and the SONOS pair (seen as one device in the Home app) to the Home app.  Next I went to Video and Audio in my Apple TV settings and selected the speakers as my Audio Output.Be patient.  The setup can take a little time.  If you are impatient like me you may end up having to unplug a speaker to restart the setup process.  It's no big deal.Overall, I think SONOS has done it again.  I have tried other cheaper multiroom and streaming audio products.  You just can't beat a product that works this well with such great sound.  People are always impressed with the sound and the ability to play almost any song in seconds.  Being able to use these speakers for great TV sound instead of a dedicated soundbar (or even a BEAM) makes them my best home sound purchase.",4
2,"No multi-room support
  
",6.Jun.19,No,Sonos speakers can NOT be added to Amazon Multi-Room Music groups. I verified this with both Sonos and Amazon technical support.,1
1,"Connection issues destroy an otherwise good system
  
",7.Jun.19,No,"This worked fine for a while, but now when I ask Alexa to play any music or radio stations through the Sonos One, 2nd Edition, the response I get is, ""Hmmm. To do that first enable the skill on your Alexa app, and then discover devices."" Of course, the skill shows up as enabled already, but I go ahead and discover devices anyway, but it makes no difference. To make matters worse, adding this Sonos device to my system now means that NONE of my Alexa devices will play radio stations or music. They all tell me to enable the Sonos One skill, which, of course, is already enabled. Oddly, Alexa via Sonos will still tell me the weather, give me my flash briefing, etc., but it won't play music or radio stations. Go figure. I went to the Sonos' support page and tried the fixes available there, but they didn't work. The speaker does still work as part of my Sonos' system, so it's not a total waste, but I bought it for the Alexa integration, so it's almost a total waste.",2
